Blocks	Pathways
MET*RHOA*MYC*UBE2C	hsa04014-hsa04310-TFTG
MET*RAP1B*MYC*UBE2C	hsa04014-hsa04010-TFTG
MET*MAPK10*MYC*UBE2C	hsa04014-hsa04010-TFTG
MET*MAPK9*MYC*UBE2C	hsa04014-hsa04010-TFTG
MET*RAP1A*MYC*UBE2C	hsa04014-hsa04010-TFTG
MET*ETS1*UBE2C	hsa04014-TFTG
MET*ITGB3*MYC*UBE2C	hsa04015-hsa04919-TFTG
MET*AKT3*MYC*UBE2C	hsa04015-hsa04010-TFTG
MET*AKT3*MYC*UBE2C	hsa04015-hsa04151-TFTG
MET*AKT2*MYC*UBE2C	hsa04015-hsa04010-TFTG
MET*AKT2*MYC*UBE2C	hsa04015-hsa04151-TFTG
MET*MAPK1*MYC*UBE2C	hsa04015-hsa04010-TFTG
MET*MAPK1*MYC*UBE2C	hsa04015-hsa04012-TFTG
MET*MAPK1*ETS1*UBE2C	hsa04015-hsa04014-TFTG
MET*MAPK1*MYC*UBE2C	hsa04015-hsa04919-TFTG
MET*AKT1*MYC*UBE2C	hsa04015-hsa04010-TFTG
MET*AKT1*MYC*UBE2C	hsa04015-hsa04151-TFTG
MET*ACTG1*MYC*UBE2C	hsa04015-hsa04390-TFTG
MET*ACTB*MYC*UBE2C	hsa04015-hsa04390-TFTG
MET*MAPK3*MYC*UBE2C	hsa04015-hsa04010-TFTG
MET*MAPK3*MYC*UBE2C	hsa04015-hsa04012-TFTG
MET*MAPK3*ETS1*UBE2C	hsa04015-hsa04014-TFTG
MET*MAPK3*MYC*UBE2C	hsa04015-hsa04919-TFTG
MET*PRKCG*MYC*UBE2C	hsa04020-hsa04010-TFTG
MET*PRKCG*MYC*UBE2C	hsa04020-hsa04919-TFTG
MET*PRKCA*MYC*UBE2C	hsa04020-hsa04010-TFTG
MET*PRKCA*MYC*UBE2C	hsa04020-hsa04919-TFTG
MET*PRKCB*MYC*UBE2C	hsa04020-hsa04010-TFTG
MET*PRKCB*MYC*UBE2C	hsa04020-hsa04919-TFTG
MET*MAPK1*MYC*UBE2C	hsa04151-hsa04010-TFTG
MET*MAPK1*MYC*UBE2C	hsa04151-hsa04012-TFTG
MET*MAPK1*ETS1*UBE2C	hsa04151-hsa04014-TFTG
MET*MAPK1*MYC*UBE2C	hsa04151-hsa04919-TFTG
MET*MAPK3*MYC*UBE2C	hsa04151-hsa04010-TFTG
MET*MAPK3*MYC*UBE2C	hsa04151-hsa04012-TFTG
MET*MAPK3*ETS1*UBE2C	hsa04151-hsa04014-TFTG
MET*MAPK3*MYC*UBE2C	hsa04151-hsa04919-TFTG
MET*ELK1*PDGFB*IL6ST	hsa04014-TFTG-hsa04630
MET*ELK1*PRL*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*CSF2*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*CTF1*IL6ST	hsa04014-TFTG-hsa04060
MET*ETS1*CTF1*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*EBI3*IL6ST	hsa04014-TFTG-hsa04060
MET*ETS1*IFNG*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL10*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL12B*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL17D*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL19*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL2*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL3*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL5*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04060
MET*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*IL6*IL6ST	hsa04014-TFTG-hsa04659
MET*ETS1*IL6ST	hsa04014-TFTG
MET*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04060
MET*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04550
MET*ETS1*LIF*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*OSM*IL6ST	hsa04014-TFTG-hsa04060
MET*ETS1*OSM*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS1*PRL*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS2*CSF2*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS2*IL12B*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS2*IL2*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS2*IL5*IL6ST	hsa04014-TFTG-hsa04630
MET*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04060
MET*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04550
MET*ETS2*LIF*IL6ST	hsa04014-TFTG-hsa04630
MET*REL*CSF2*IL6ST	hsa04014-TFTG-hsa04630
MET*REL*IFNG*IL6ST	hsa04014-TFTG-hsa04630
MET*REL*IFNL1*IL6ST	hsa04014-TFTG-hsa04630
MET*REL*IL10*IL6ST	hsa04014-TFTG-hsa04630
MET*REL*IL12B*IL6ST	hsa04014-TFTG-hsa04630
MET*REL*IL2*IL6ST	hsa04014-TFTG-hsa04630
MET*REL*IL6*IL6ST	hsa04014-TFTG-hsa04060
MET*REL*IL6*IL6ST	hsa04014-TFTG-hsa04630
MET*REL*IL6*IL6ST	hsa04014-TFTG-hsa04659
MET*ITGB3*STAT1*IL6ST	hsa04015-hsa04919-TFTG
MET*MAPK1*ETS1*IL6ST	hsa04015-hsa04014-TFTG
MET*MAPK1*STAT1*IL6ST	hsa04015-hsa04919-TFTG
MET*MAPK3*ETS1*IL6ST	hsa04015-hsa04014-TFTG
MET*MAPK3*STAT1*IL6ST	hsa04015-hsa04919-TFTG
MET*PRKCG*STAT1*IL6ST	hsa04020-hsa04919-TFTG
MET*PRKCA*STAT1*IL6ST	hsa04020-hsa04919-TFTG
MET*PRKCB*STAT1*IL6ST	hsa04020-hsa04919-TFTG
MET*MAPK1*ETS1*IL6ST	hsa04151-hsa04014-TFTG
MET*MAPK1*STAT1*IL6ST	hsa04151-hsa04919-TFTG
MET*MAPK3*ETS1*IL6ST	hsa04151-hsa04014-TFTG
MET*MAPK3*STAT1*IL6ST	hsa04151-hsa04919-TFTG
MET*ITGB3*ESR1*STC2	hsa04015-hsa04919-TFTG
MET*ITGB3*HIF1A*STC2	hsa04015-hsa04919-TFTG
MET*MAPK1*ESR1*STC2	hsa04015-hsa04915-TFTG
MET*MAPK1*ESR1*STC2	hsa04015-hsa04919-TFTG
MET*MAPK1*HIF1A*STC2	hsa04015-hsa04919-TFTG
MET*MAPK3*ESR1*STC2	hsa04015-hsa04915-TFTG
MET*MAPK3*ESR1*STC2	hsa04015-hsa04919-TFTG
MET*MAPK3*HIF1A*STC2	hsa04015-hsa04919-TFTG
MET*PRKCG*HIF1A*STC2	hsa04020-hsa04066-TFTG
MET*PRKCG*ESR1*STC2	hsa04020-hsa04919-TFTG
MET*PRKCG*HIF1A*STC2	hsa04020-hsa04919-TFTG
MET*PRKCA*HIF1A*STC2	hsa04020-hsa04066-TFTG
MET*PRKCA*ESR1*STC2	hsa04020-hsa04919-TFTG
MET*PRKCA*HIF1A*STC2	hsa04020-hsa04919-TFTG
MET*PRKCB*HIF1A*STC2	hsa04020-hsa04066-TFTG
MET*PRKCB*ESR1*STC2	hsa04020-hsa04919-TFTG
MET*PRKCB*HIF1A*STC2	hsa04020-hsa04919-TFTG
MET*PIK3CB*HIF1A*STC2	hsa04151-hsa04919-TFTG
MET*PIK3CD*HIF1A*STC2	hsa04151-hsa04919-TFTG
MET*PIK3R3*HIF1A*STC2	hsa04151-hsa04919-TFTG
MET*PIK3R2*HIF1A*STC2	hsa04151-hsa04919-TFTG
MET*MAPK1*ESR1*STC2	hsa04151-hsa04915-TFTG
MET*MAPK1*ESR1*STC2	hsa04151-hsa04919-TFTG
MET*MAPK1*HIF1A*STC2	hsa04151-hsa04919-TFTG
MET*PIK3CA*HIF1A*STC2	hsa04151-hsa04919-TFTG
MET*MAPK3*ESR1*STC2	hsa04151-hsa04915-TFTG
MET*MAPK3*ESR1*STC2	hsa04151-hsa04919-TFTG
MET*MAPK3*HIF1A*STC2	hsa04151-hsa04919-TFTG
MET*PIK3R1*HIF1A*STC2	hsa04151-hsa04919-TFTG
MET*ETS1*EBP*DHCR7	hsa04014-TFTG-hsa00100
MET*ETS1*FDFT1*DHCR7	hsa04014-TFTG-hsa00100
MET*ETS1*LIPA*DHCR7	hsa04014-TFTG-hsa00100
MET*ETS1*MSMO1*DHCR7	hsa04014-TFTG-hsa00100
MET*ETS1*SC5D*DHCR7	hsa04014-TFTG-hsa00100
MET*ETS1*SOAT1*DHCR7	hsa04014-TFTG-hsa00100
MET*ETS1*SQLE*DHCR7	hsa04014-TFTG-hsa00100
MET*ETS1*TM7SF2*DHCR7	hsa04014-TFTG-hsa00100
MET*ITGB3*ESR1*DHCR7	hsa04015-hsa04919-TFTG
MET*MAPK1*ESR1*DHCR7	hsa04015-hsa04915-TFTG
MET*MAPK1*ESR1*DHCR7	hsa04015-hsa04919-TFTG
MET*MAPK3*ESR1*DHCR7	hsa04015-hsa04915-TFTG
MET*MAPK3*ESR1*DHCR7	hsa04015-hsa04919-TFTG
MET*PRKCG*ESR1*DHCR7	hsa04020-hsa04919-TFTG
MET*PRKCA*ESR1*DHCR7	hsa04020-hsa04919-TFTG
MET*PRKCB*ESR1*DHCR7	hsa04020-hsa04919-TFTG
MET*MAPK1*ESR1*DHCR7	hsa04151-hsa04915-TFTG
MET*MAPK1*ESR1*DHCR7	hsa04151-hsa04919-TFTG
MET*MAPK3*ESR1*DHCR7	hsa04151-hsa04915-TFTG
MET*MAPK3*ESR1*DHCR7	hsa04151-hsa04919-TFTG
MET*STK4*FOXO3*BIRC5	hsa04014-hsa04068-TFTG
MET*RAC1*NFKB1*BIRC5	hsa04014-hsa04010-TFTG
MET*RAC1*RELA*BIRC5	hsa04014-hsa04010-TFTG
MET*RAC1*TP53*BIRC5	hsa04014-hsa04010-TFTG
MET*RAC1*NFKB1*BIRC5	hsa04014-hsa04620-TFTG
MET*RAC1*RELA*BIRC5	hsa04014-hsa04620-TFTG
MET*PTPN11*FOXO3*BIRC5	hsa04014-hsa04722-TFTG
MET*PTPN11*NFKB1*BIRC5	hsa04014-hsa04722-TFTG
MET*PTPN11*RELA*BIRC5	hsa04014-hsa04722-TFTG
MET*MAPK8*NFKB1*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK8*RELA*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK8*TP53*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK8*FOXO3*BIRC5	hsa04014-hsa04068-TFTG
MET*RHOA*NFKB1*BIRC5	hsa04014-hsa04071-TFTG
MET*RHOA*RELA*BIRC5	hsa04014-hsa04071-TFTG
MET*RHOA*LEF1*BIRC5	hsa04014-hsa04310-TFTG
MET*RHOA*TCF7*BIRC5	hsa04014-hsa04310-TFTG
MET*RHOA*TCF7L2*BIRC5	hsa04014-hsa04310-TFTG
MET*RHOA*NFKB1*BIRC5	hsa04014-hsa04625-TFTG
MET*RHOA*RELA*BIRC5	hsa04014-hsa04625-TFTG
MET*GAB1*FOXO3*BIRC5	hsa04014-hsa04722-TFTG
MET*GAB1*NFKB1*BIRC5	hsa04014-hsa04722-TFTG
MET*GAB1*RELA*BIRC5	hsa04014-hsa04722-TFTG
MET*RAP1B*FOXO3*BIRC5	hsa04014-hsa04722-TFTG
MET*RAP1B*NFKB1*BIRC5	hsa04014-hsa04722-TFTG
MET*RAP1B*RELA*BIRC5	hsa04014-hsa04722-TFTG
MET*MAPK10*NFKB1*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK10*RELA*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK10*TP53*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK10*FOXO3*BIRC5	hsa04014-hsa04068-TFTG
MET*MAPK9*NFKB1*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK9*RELA*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK9*TP53*BIRC5	hsa04014-hsa04010-TFTG
MET*MAPK9*FOXO3*BIRC5	hsa04014-hsa04068-TFTG
MET*PAK1*NFKB1*BIRC5	hsa04014-hsa04625-TFTG
MET*PAK1*RELA*BIRC5	hsa04014-hsa04625-TFTG
MET*RAP1A*FOXO3*BIRC5	hsa04014-hsa04722-TFTG
MET*RAP1A*NFKB1*BIRC5	hsa04014-hsa04722-TFTG
MET*RAP1A*RELA*BIRC5	hsa04014-hsa04722-TFTG
MET*ELK1*ACTG1*BIRC5	hsa04014-TFTG-hsa04390
MET*ELK1*TNF*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*ACTB*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*ACTG1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*AJUBA*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*AKT1*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*AKT2*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*BIRC5	hsa04014-TFTG
MET*ETS1*BTRC*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*CHUK*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*CSNK1D*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*CTNNB1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*CTSB*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*CTSC*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*CTSD*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*DIABLO*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*DLG1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*DLG2*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*DLG4*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*DLG5*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*FBXW11*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*FRMD6*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*FZD1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*GSK3B*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*IKBKB*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*LATS1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*LATS2*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*LEF1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*LIMD1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*LLGL1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*MAP3K14*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*NF2*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*NFKB1*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*NFKBIA*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*PDPK1*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*PPP1CA*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*PPP1CB*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*PPP1CC*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*PPP2CB*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*PPP2R1A*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*PPP2R1B*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*PPP2R2A*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*PPP2R2C*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*PPP2R2D*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*RASSF1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*RELA*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*SCRIB*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*TCF7*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*TCF7L2*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*TNF*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*TNFRSF1A*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*TP53BP2*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*TRAF2*BIRC5	hsa04014-TFTG-hsa04210
MET*ETS1*WNT10A*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*WNT11*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*WNT2B*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*WNT7A*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*WWC1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*YAP1*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*YWHAB*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*YWHAE*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*YWHAG*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*YWHAQ*BIRC5	hsa04014-TFTG-hsa04390
MET*ETS1*YWHAZ*BIRC5	hsa04014-TFTG-hsa04390
MET*REL*NFKB1*BIRC5	hsa04014-TFTG-hsa04210
MET*REL*NFKBIA*BIRC5	hsa04014-TFTG-hsa04210
MET*PLCB2*NFKB1*BIRC5	hsa04015-hsa04926-TFTG
MET*PLCB2*RELA*BIRC5	hsa04015-hsa04926-TFTG
MET*MAPK11*TP53*BIRC5	hsa04015-hsa04010-TFTG
MET*MAPK11*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*MAPK11*TP53*BIRC5	hsa04015-hsa04071-TFTG
MET*ITGB3*CTNNB1*BIRC5	hsa04015-hsa04919-TFTG
MET*ITGB3*TP53*BIRC5	hsa04015-hsa04919-TFTG
MET*AKT3*NFKB1*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT3*RELA*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT3*TP53*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT3*NFKB1*BIRC5	hsa04015-hsa04014-TFTG
MET*AKT3*RELA*BIRC5	hsa04015-hsa04014-TFTG
MET*AKT3*FOXO3*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT3*NFKB1*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT3*RELA*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT3*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*AKT3*TP53*BIRC5	hsa04015-hsa04071-TFTG
MET*AKT3*FOXO3*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT3*NFKB1*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT3*RELA*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT3*TP53*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT3*BIRC5	hsa04015-hsa04210
MET*AKT3*NFKB1*BIRC5	hsa04015-hsa04620-TFTG
MET*AKT3*RELA*BIRC5	hsa04015-hsa04620-TFTG
MET*AKT3*NFKB1*BIRC5	hsa04015-hsa04660-TFTG
MET*AKT3*RELA*BIRC5	hsa04015-hsa04660-TFTG
MET*AKT3*NFKB1*BIRC5	hsa04015-hsa04662-TFTG
MET*AKT3*RELA*BIRC5	hsa04015-hsa04662-TFTG
MET*AKT3*FOXO3*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT3*NFKB1*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT3*RELA*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT3*FOXO3*BIRC5	hsa04015-hsa04917-TFTG
MET*AKT3*CTNNB1*BIRC5	hsa04015-hsa04919-TFTG
MET*AKT3*TP53*BIRC5	hsa04015-hsa04919-TFTG
MET*AKT2*NFKB1*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT2*RELA*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT2*TP53*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT2*NFKB1*BIRC5	hsa04015-hsa04014-TFTG
MET*AKT2*RELA*BIRC5	hsa04015-hsa04014-TFTG
MET*AKT2*FOXO3*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT2*NFKB1*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT2*RELA*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT2*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*AKT2*TP53*BIRC5	hsa04015-hsa04071-TFTG
MET*AKT2*FOXO3*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT2*NFKB1*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT2*RELA*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT2*TP53*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT2*BIRC5	hsa04015-hsa04210
MET*AKT2*NFKB1*BIRC5	hsa04015-hsa04620-TFTG
MET*AKT2*RELA*BIRC5	hsa04015-hsa04620-TFTG
MET*AKT2*NFKB1*BIRC5	hsa04015-hsa04660-TFTG
MET*AKT2*RELA*BIRC5	hsa04015-hsa04660-TFTG
MET*AKT2*NFKB1*BIRC5	hsa04015-hsa04662-TFTG
MET*AKT2*RELA*BIRC5	hsa04015-hsa04662-TFTG
MET*AKT2*FOXO3*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT2*NFKB1*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT2*RELA*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT2*FOXO3*BIRC5	hsa04015-hsa04917-TFTG
MET*AKT2*CTNNB1*BIRC5	hsa04015-hsa04919-TFTG
MET*AKT2*TP53*BIRC5	hsa04015-hsa04919-TFTG
MET*PLCB1*NFKB1*BIRC5	hsa04015-hsa04926-TFTG
MET*PLCB1*RELA*BIRC5	hsa04015-hsa04926-TFTG
MET*MAPK14*TP53*BIRC5	hsa04015-hsa04010-TFTG
MET*MAPK14*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*MAPK14*TP53*BIRC5	hsa04015-hsa04071-TFTG
MET*PRKCZ*TP53*BIRC5	hsa04015-hsa04071-TFTG
MET*MAPK1*ETS1*BIRC5	hsa04015-hsa04014-TFTG
MET*MAPK1*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*MAPK1*FOXO3*BIRC5	hsa04015-hsa04722-TFTG
MET*MAPK1*NFKB1*BIRC5	hsa04015-hsa04722-TFTG
MET*MAPK1*RELA*BIRC5	hsa04015-hsa04722-TFTG
MET*MAPK1*SP1*BIRC5	hsa04015-hsa04915-TFTG
MET*MAPK1*CTNNB1*BIRC5	hsa04015-hsa04919-TFTG
MET*MAPK1*TP53*BIRC5	hsa04015-hsa04919-TFTG
MET*MAPK1*NFKB1*BIRC5	hsa04015-hsa04926-TFTG
MET*MAPK1*RELA*BIRC5	hsa04015-hsa04926-TFTG
MET*AKT1*NFKB1*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT1*RELA*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT1*TP53*BIRC5	hsa04015-hsa04010-TFTG
MET*AKT1*NFKB1*BIRC5	hsa04015-hsa04014-TFTG
MET*AKT1*RELA*BIRC5	hsa04015-hsa04014-TFTG
MET*AKT1*FOXO3*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT1*NFKB1*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT1*RELA*BIRC5	hsa04015-hsa04062-TFTG
MET*AKT1*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*AKT1*TP53*BIRC5	hsa04015-hsa04071-TFTG
MET*AKT1*FOXO3*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT1*NFKB1*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT1*RELA*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT1*TP53*BIRC5	hsa04015-hsa04151-TFTG
MET*AKT1*BIRC5	hsa04015-hsa04210
MET*AKT1*NFKB1*BIRC5	hsa04015-hsa04620-TFTG
MET*AKT1*RELA*BIRC5	hsa04015-hsa04620-TFTG
MET*AKT1*NFKB1*BIRC5	hsa04015-hsa04660-TFTG
MET*AKT1*RELA*BIRC5	hsa04015-hsa04660-TFTG
MET*AKT1*NFKB1*BIRC5	hsa04015-hsa04662-TFTG
MET*AKT1*RELA*BIRC5	hsa04015-hsa04662-TFTG
MET*AKT1*FOXO3*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT1*NFKB1*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT1*RELA*BIRC5	hsa04015-hsa04722-TFTG
MET*AKT1*FOXO3*BIRC5	hsa04015-hsa04917-TFTG
MET*AKT1*CTNNB1*BIRC5	hsa04015-hsa04919-TFTG
MET*AKT1*TP53*BIRC5	hsa04015-hsa04919-TFTG
MET*PLCB4*NFKB1*BIRC5	hsa04015-hsa04926-TFTG
MET*PLCB4*RELA*BIRC5	hsa04015-hsa04926-TFTG
MET*MAPK12*TP53*BIRC5	hsa04015-hsa04010-TFTG
MET*MAPK12*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*MAPK12*TP53*BIRC5	hsa04015-hsa04071-TFTG
MET*ACTG1*BIRC5	hsa04015-hsa04390
MET*ACTG1*APC*BIRC5	hsa04015-hsa04390-TFTG
MET*ACTG1*LEF1*BIRC5	hsa04015-hsa04390-TFTG
MET*ACTG1*TCF7*BIRC5	hsa04015-hsa04390-TFTG
MET*ACTG1*TCF7L2*BIRC5	hsa04015-hsa04390-TFTG
MET*ACTB*BIRC5	hsa04015-hsa04390
MET*ACTB*APC*BIRC5	hsa04015-hsa04390-TFTG
MET*ACTB*LEF1*BIRC5	hsa04015-hsa04390-TFTG
MET*ACTB*TCF7*BIRC5	hsa04015-hsa04390-TFTG
MET*ACTB*TCF7L2*BIRC5	hsa04015-hsa04390-TFTG
MET*MAPK3*ETS1*BIRC5	hsa04015-hsa04014-TFTG
MET*MAPK3*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*MAPK3*FOXO3*BIRC5	hsa04015-hsa04722-TFTG
MET*MAPK3*NFKB1*BIRC5	hsa04015-hsa04722-TFTG
MET*MAPK3*RELA*BIRC5	hsa04015-hsa04722-TFTG
MET*MAPK3*SP1*BIRC5	hsa04015-hsa04915-TFTG
MET*MAPK3*CTNNB1*BIRC5	hsa04015-hsa04919-TFTG
MET*MAPK3*TP53*BIRC5	hsa04015-hsa04919-TFTG
MET*MAPK3*NFKB1*BIRC5	hsa04015-hsa04926-TFTG
MET*MAPK3*RELA*BIRC5	hsa04015-hsa04926-TFTG
MET*PLCB3*NFKB1*BIRC5	hsa04015-hsa04926-TFTG
MET*PLCB3*RELA*BIRC5	hsa04015-hsa04926-TFTG
MET*MAPK13*TP53*BIRC5	hsa04015-hsa04010-TFTG
MET*MAPK13*FOXO3*BIRC5	hsa04015-hsa04068-TFTG
MET*MAPK13*TP53*BIRC5	hsa04015-hsa04071-TFTG
MET*PRKCG*NFKB1*BIRC5	hsa04020-hsa04010-TFTG
MET*PRKCG*RELA*BIRC5	hsa04020-hsa04010-TFTG
MET*PRKCG*TP53*BIRC5	hsa04020-hsa04010-TFTG
MET*PRKCG*CTNNB1*BIRC5	hsa04020-hsa04919-TFTG
MET*PRKCG*TP53*BIRC5	hsa04020-hsa04919-TFTG
MET*PRKCA*NFKB1*BIRC5	hsa04020-hsa04010-TFTG
MET*PRKCA*RELA*BIRC5	hsa04020-hsa04010-TFTG
MET*PRKCA*TP53*BIRC5	hsa04020-hsa04010-TFTG
MET*PRKCA*CTNNB1*BIRC5	hsa04020-hsa04919-TFTG
MET*PRKCA*TP53*BIRC5	hsa04020-hsa04919-TFTG
