source	target
hsa04062_PIK3R1_NFKB1	hsa04630_IL23A_IL6ST
hsa04062_PIK3R1_NFKB1	hsa04630_IL4_IL6ST
hsa04062_PIK3R1_NFKB1	hsa04630_IL5_IL6ST
hsa04062_PIK3R1_NFKB1	hsa04060_IL6_IL6ST
hsa04062_PIK3R1_NFKB1	hsa04630_IL6_IL6ST
hsa04062_PIK3R1_NFKB1	hsa04659_IL6_IL6ST
hsa04062_PIK3R1_NFKB1	hsa04630_PDGFB_IL6ST
hsa04062_PIK3R1_NFKB1	hsa04630_TSLP_IL6ST
hsa04062_PIK3R1_NFKB1	hsa04066_NFKB1_HIF1A
hsa04062_PIK3R1_NFKB1	hsa04064_NFKB1_RELA
hsa04062_PIK3R1_NFKB1	hsa04210_NFKB1_BIRC5
hsa04062_PIK3R1_NFKB1	hsa04625_NFKB1_RELA
hsa04062_PIK3R1_NFKB1	hsa04926_NFKB1_RELA
hsa04062_PIK3R1_NFKB1	hsa04210_AKT1_BIRC5
hsa04062_PIK3R1_NFKB1	hsa04210_AKT2_BIRC5
hsa04062_PIK3R1_NFKB1	hsa04210_CTSB_BIRC5
hsa04062_PIK3R1_NFKB1	hsa04390_GSK3B_BIRC5
hsa04062_PIK3R1_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04062_PIK3R1_NFKB1	hsa04210_TNF_BIRC5
hsa04062_PIK3R1_NFKB1	hsa04210_TRAF2_BIRC5
hsa04062_PIK3R1_NFKB1	hsa04926_NFKB1_JUN
hsa04062_PIK3R1_NFKB1	hsa03440_BRCA1_RBBP8
hsa04062_PIK3R1_RELA	hsa04621_RELA_STAT1
hsa04062_PIK3R1_RELA	hsa04920_RELA_STAT3
hsa04062_PIK3R1_RELA	hsa04630_CSF2_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_CSF3_IL6ST
hsa04062_PIK3R1_RELA	hsa04060_EBI3_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IFNA1_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IFNA13_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IFNB1_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IFNG_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IFNL1_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IL10_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IL12A_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IL12B_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IL2_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IL23A_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IL4_IL6ST
hsa04062_PIK3R1_RELA	hsa04060_IL6_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_IL6_IL6ST
hsa04062_PIK3R1_RELA	hsa04659_IL6_IL6ST
hsa04062_PIK3R1_RELA	hsa04630_TSLP_IL6ST
hsa04062_PIK3R1_RELA	hsa04066_RELA_HIF1A
hsa04062_PIK3R1_RELA	hsa04064_RELA_NFKB1
hsa04062_PIK3R1_RELA	hsa04210_RELA_BIRC5
hsa04062_PIK3R1_RELA	hsa04625_RELA_NFKB1
hsa04062_PIK3R1_RELA	hsa04926_RELA_NFKB1
hsa04062_PIK3R1_RELA	hsa04210_AKT1_BIRC5
hsa04062_PIK3R1_RELA	hsa04210_AKT2_BIRC5
hsa04062_PIK3R1_RELA	hsa04390_CTNNB1_BIRC5
hsa04062_PIK3R1_RELA	hsa04210_CTSB_BIRC5
hsa04062_PIK3R1_RELA	hsa04210_NFKB1_BIRC5
hsa04062_PIK3R1_RELA	hsa04210_NFKBIA_BIRC5
hsa04062_PIK3R1_RELA	hsa04210_TNF_BIRC5
hsa04062_PIK3R1_RELA	hsa04210_TRAF2_BIRC5
hsa04062_PIK3R1_RELA	hsa04926_RELA_JUN
hsa04062_PIK3R1_RELA	hsa03440_BRCA1_RBBP8
hsa04620_PIK3R1_NFKB1	hsa04621_NFKB1_STAT1
hsa04620_PIK3R1_NFKB1	hsa04920_NFKB1_STAT3
hsa04620_PIK3R1_NFKB1	hsa04630_CSF2_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_CSF3_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04060_EBI3_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_EPO_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IFNA1_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IFNA13_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IFNB1_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IFNG_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IFNL1_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL10_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL12A_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL12B_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL2_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL21_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL23A_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL4_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL5_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04060_IL6_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_IL6_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04659_IL6_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_PDGFB_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04630_TSLP_IL6ST
hsa04620_PIK3R1_NFKB1	hsa04066_NFKB1_HIF1A
hsa04620_PIK3R1_NFKB1	hsa04064_NFKB1_RELA
hsa04620_PIK3R1_NFKB1	hsa04210_NFKB1_BIRC5
hsa04620_PIK3R1_NFKB1	hsa04625_NFKB1_RELA
hsa04620_PIK3R1_NFKB1	hsa04926_NFKB1_RELA
hsa04620_PIK3R1_NFKB1	hsa04210_AKT1_BIRC5
hsa04620_PIK3R1_NFKB1	hsa04210_AKT2_BIRC5
hsa04620_PIK3R1_NFKB1	hsa04210_CTSB_BIRC5
hsa04620_PIK3R1_NFKB1	hsa04390_GSK3B_BIRC5
hsa04620_PIK3R1_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04620_PIK3R1_NFKB1	hsa04210_TNF_BIRC5
hsa04620_PIK3R1_NFKB1	hsa04210_TRAF2_BIRC5
hsa04620_PIK3R1_NFKB1	hsa04926_NFKB1_JUN
hsa04620_PIK3R1_NFKB1	hsa03440_BRCA1_RBBP8
hsa04620_PIK3R1_RELA	hsa04621_RELA_STAT1
hsa04620_PIK3R1_RELA	hsa04920_RELA_STAT3
hsa04620_PIK3R1_RELA	hsa04630_CSF2_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_CSF3_IL6ST
hsa04620_PIK3R1_RELA	hsa04060_EBI3_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IFNA1_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IFNA13_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IFNB1_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IFNG_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IFNL1_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IL10_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IL12A_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IL12B_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IL2_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IL23A_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IL4_IL6ST
hsa04620_PIK3R1_RELA	hsa04060_IL6_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_IL6_IL6ST
hsa04620_PIK3R1_RELA	hsa04659_IL6_IL6ST
hsa04620_PIK3R1_RELA	hsa04630_TSLP_IL6ST
hsa04620_PIK3R1_RELA	hsa04066_RELA_HIF1A
hsa04620_PIK3R1_RELA	hsa04064_RELA_NFKB1
hsa04620_PIK3R1_RELA	hsa04210_RELA_BIRC5
hsa04620_PIK3R1_RELA	hsa04625_RELA_NFKB1
hsa04620_PIK3R1_RELA	hsa04926_RELA_NFKB1
hsa04620_PIK3R1_RELA	hsa04210_AKT1_BIRC5
hsa04620_PIK3R1_RELA	hsa04210_AKT2_BIRC5
hsa04620_PIK3R1_RELA	hsa04390_CTNNB1_BIRC5
hsa04620_PIK3R1_RELA	hsa04210_CTSB_BIRC5
hsa04620_PIK3R1_RELA	hsa04210_NFKB1_BIRC5
hsa04620_PIK3R1_RELA	hsa04210_NFKBIA_BIRC5
hsa04620_PIK3R1_RELA	hsa04210_TNF_BIRC5
hsa04620_PIK3R1_RELA	hsa04210_TRAF2_BIRC5
hsa04620_PIK3R1_RELA	hsa04926_RELA_JUN
hsa04620_PIK3R1_RELA	hsa03440_BRCA1_RBBP8
hsa04660_PIK3R1_NFKB1	hsa04621_NFKB1_STAT1
hsa04660_PIK3R1_NFKB1	hsa04920_NFKB1_STAT3
hsa04660_PIK3R1_NFKB1	hsa04630_CSF2_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_CSF3_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04060_EBI3_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_EPO_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IFNA1_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IFNA13_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IFNB1_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IFNG_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IFNL1_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL10_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL12A_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL12B_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL2_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL21_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL23A_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL4_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL5_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04060_IL6_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_IL6_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04659_IL6_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_PDGFB_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04630_TSLP_IL6ST
hsa04660_PIK3R1_NFKB1	hsa04066_NFKB1_HIF1A
hsa04660_PIK3R1_NFKB1	hsa04064_NFKB1_RELA
hsa04660_PIK3R1_NFKB1	hsa04210_NFKB1_BIRC5
hsa04660_PIK3R1_NFKB1	hsa04625_NFKB1_RELA
hsa04660_PIK3R1_NFKB1	hsa04926_NFKB1_RELA
hsa04660_PIK3R1_NFKB1	hsa04210_AKT1_BIRC5
hsa04660_PIK3R1_NFKB1	hsa04210_AKT2_BIRC5
hsa04660_PIK3R1_NFKB1	hsa04210_CTSB_BIRC5
hsa04660_PIK3R1_NFKB1	hsa04390_GSK3B_BIRC5
hsa04660_PIK3R1_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04660_PIK3R1_NFKB1	hsa04210_TNF_BIRC5
hsa04660_PIK3R1_NFKB1	hsa04210_TRAF2_BIRC5
hsa04660_PIK3R1_NFKB1	hsa04926_NFKB1_JUN
hsa04660_PIK3R1_NFKB1	hsa03440_BRCA1_RBBP8
hsa04660_PIK3R1_RELA	hsa04621_RELA_STAT1
hsa04660_PIK3R1_RELA	hsa04920_RELA_STAT3
hsa04660_PIK3R1_RELA	hsa04630_CSF2_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_CSF3_IL6ST
hsa04660_PIK3R1_RELA	hsa04060_EBI3_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IFNA1_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IFNA13_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IFNB1_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IFNG_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IFNL1_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IL10_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IL12A_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IL12B_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IL2_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IL23A_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IL4_IL6ST
hsa04660_PIK3R1_RELA	hsa04060_IL6_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_IL6_IL6ST
hsa04660_PIK3R1_RELA	hsa04659_IL6_IL6ST
hsa04660_PIK3R1_RELA	hsa04630_TSLP_IL6ST
hsa04660_PIK3R1_RELA	hsa04066_RELA_HIF1A
hsa04660_PIK3R1_RELA	hsa04064_RELA_NFKB1
hsa04660_PIK3R1_RELA	hsa04210_RELA_BIRC5
hsa04660_PIK3R1_RELA	hsa04625_RELA_NFKB1
hsa04660_PIK3R1_RELA	hsa04926_RELA_NFKB1
hsa04660_PIK3R1_RELA	hsa04210_AKT1_BIRC5
hsa04660_PIK3R1_RELA	hsa04210_AKT2_BIRC5
hsa04660_PIK3R1_RELA	hsa04390_CTNNB1_BIRC5
hsa04660_PIK3R1_RELA	hsa04210_CTSB_BIRC5
hsa04660_PIK3R1_RELA	hsa04210_NFKB1_BIRC5
hsa04660_PIK3R1_RELA	hsa04210_NFKBIA_BIRC5
hsa04660_PIK3R1_RELA	hsa04210_TNF_BIRC5
hsa04660_PIK3R1_RELA	hsa04210_TRAF2_BIRC5
hsa04660_PIK3R1_RELA	hsa04926_RELA_JUN
hsa04660_PIK3R1_RELA	hsa03440_BRCA1_RBBP8
hsa04662_PIK3R1_NFKB1	hsa04621_NFKB1_STAT1
hsa04662_PIK3R1_NFKB1	hsa04920_NFKB1_STAT3
hsa04662_PIK3R1_NFKB1	hsa04630_CSF2_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_CSF3_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04060_EBI3_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_EPO_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IFNA1_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IFNA13_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IFNB1_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IFNG_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IFNL1_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL10_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL12A_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL12B_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL2_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL21_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL23A_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL4_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL5_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04060_IL6_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_IL6_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04659_IL6_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_PDGFB_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04630_TSLP_IL6ST
hsa04662_PIK3R1_NFKB1	hsa04066_NFKB1_HIF1A
hsa04662_PIK3R1_NFKB1	hsa04064_NFKB1_RELA
hsa04662_PIK3R1_NFKB1	hsa04210_NFKB1_BIRC5
hsa04662_PIK3R1_NFKB1	hsa04625_NFKB1_RELA
hsa04662_PIK3R1_NFKB1	hsa04926_NFKB1_RELA
hsa04662_PIK3R1_NFKB1	hsa04210_AKT1_BIRC5
hsa04662_PIK3R1_NFKB1	hsa04210_AKT2_BIRC5
hsa04662_PIK3R1_NFKB1	hsa04210_CTSB_BIRC5
hsa04662_PIK3R1_NFKB1	hsa04390_GSK3B_BIRC5
hsa04662_PIK3R1_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04662_PIK3R1_NFKB1	hsa04210_TNF_BIRC5
hsa04662_PIK3R1_NFKB1	hsa04210_TRAF2_BIRC5
hsa04662_PIK3R1_NFKB1	hsa04926_NFKB1_JUN
hsa04662_PIK3R1_NFKB1	hsa03440_BRCA1_RBBP8
hsa04662_PIK3R1_RELA	hsa04621_RELA_STAT1
hsa04662_PIK3R1_RELA	hsa04920_RELA_STAT3
hsa04662_PIK3R1_RELA	hsa04630_CSF2_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_CSF3_IL6ST
hsa04662_PIK3R1_RELA	hsa04060_EBI3_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IFNA1_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IFNA13_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IFNB1_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IFNG_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IFNL1_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IL10_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IL12A_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IL12B_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IL2_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IL23A_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IL4_IL6ST
hsa04662_PIK3R1_RELA	hsa04060_IL6_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_IL6_IL6ST
hsa04662_PIK3R1_RELA	hsa04659_IL6_IL6ST
hsa04662_PIK3R1_RELA	hsa04630_TSLP_IL6ST
hsa04662_PIK3R1_RELA	hsa04066_RELA_HIF1A
hsa04662_PIK3R1_RELA	hsa04064_RELA_NFKB1
hsa04662_PIK3R1_RELA	hsa04210_RELA_BIRC5
hsa04662_PIK3R1_RELA	hsa04625_RELA_NFKB1
hsa04662_PIK3R1_RELA	hsa04926_RELA_NFKB1
hsa04662_PIK3R1_RELA	hsa04210_AKT1_BIRC5
hsa04662_PIK3R1_RELA	hsa04210_AKT2_BIRC5
hsa04662_PIK3R1_RELA	hsa04390_CTNNB1_BIRC5
hsa04662_PIK3R1_RELA	hsa04210_CTSB_BIRC5
hsa04662_PIK3R1_RELA	hsa04210_NFKB1_BIRC5
hsa04662_PIK3R1_RELA	hsa04210_NFKBIA_BIRC5
hsa04662_PIK3R1_RELA	hsa04210_TNF_BIRC5
hsa04662_PIK3R1_RELA	hsa04210_TRAF2_BIRC5
hsa04662_PIK3R1_RELA	hsa04926_RELA_JUN
hsa04662_PIK3R1_RELA	hsa03440_BRCA1_RBBP8
hsa04722_PIK3R1_NFKB1	hsa04621_NFKB1_STAT1
hsa04722_PIK3R1_NFKB1	hsa04920_NFKB1_STAT3
hsa04722_PIK3R1_NFKB1	hsa04630_CSF2_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_CSF3_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04060_EBI3_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_EPO_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IFNA1_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IFNA13_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IFNB1_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IFNG_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IFNL1_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL10_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL12A_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL12B_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL2_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL21_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL23A_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL4_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL5_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04060_IL6_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_IL6_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04659_IL6_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_PDGFB_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04630_TSLP_IL6ST
hsa04722_PIK3R1_NFKB1	hsa04066_NFKB1_HIF1A
hsa04722_PIK3R1_NFKB1	hsa04064_NFKB1_RELA
hsa04722_PIK3R1_NFKB1	hsa04210_NFKB1_BIRC5
hsa04722_PIK3R1_NFKB1	hsa04625_NFKB1_RELA
hsa04722_PIK3R1_NFKB1	hsa04926_NFKB1_RELA
hsa04722_PIK3R1_NFKB1	hsa04210_AKT1_BIRC5
hsa04722_PIK3R1_NFKB1	hsa04210_AKT2_BIRC5
hsa04722_PIK3R1_NFKB1	hsa04210_CTSB_BIRC5
hsa04722_PIK3R1_NFKB1	hsa04390_GSK3B_BIRC5
hsa04722_PIK3R1_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04722_PIK3R1_NFKB1	hsa04210_TNF_BIRC5
hsa04722_PIK3R1_NFKB1	hsa04210_TRAF2_BIRC5
hsa04722_PIK3R1_NFKB1	hsa04926_NFKB1_JUN
hsa04722_PIK3R1_NFKB1	hsa03440_BRCA1_RBBP8
hsa04722_PIK3R1_RELA	hsa04621_RELA_STAT1
hsa04722_PIK3R1_RELA	hsa04920_RELA_STAT3
hsa04722_PIK3R1_RELA	hsa04630_CSF2_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_CSF3_IL6ST
hsa04722_PIK3R1_RELA	hsa04060_EBI3_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IFNA1_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IFNA13_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IFNB1_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IFNG_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IFNL1_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IL10_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IL12A_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IL12B_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IL2_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IL23A_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IL4_IL6ST
hsa04722_PIK3R1_RELA	hsa04060_IL6_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_IL6_IL6ST
hsa04722_PIK3R1_RELA	hsa04659_IL6_IL6ST
hsa04722_PIK3R1_RELA	hsa04630_TSLP_IL6ST
hsa04722_PIK3R1_RELA	hsa04066_RELA_HIF1A
hsa04722_PIK3R1_RELA	hsa04064_RELA_NFKB1
hsa04722_PIK3R1_RELA	hsa04210_RELA_BIRC5
hsa04722_PIK3R1_RELA	hsa04625_RELA_NFKB1
hsa04722_PIK3R1_RELA	hsa04926_RELA_NFKB1
hsa04722_PIK3R1_RELA	hsa04210_AKT1_BIRC5
hsa04722_PIK3R1_RELA	hsa04210_AKT2_BIRC5
hsa04722_PIK3R1_RELA	hsa04390_CTNNB1_BIRC5
hsa04722_PIK3R1_RELA	hsa04210_CTSB_BIRC5
hsa04722_PIK3R1_RELA	hsa04210_NFKB1_BIRC5
hsa04722_PIK3R1_RELA	hsa04210_NFKBIA_BIRC5
hsa04722_PIK3R1_RELA	hsa04210_TNF_BIRC5
hsa04722_PIK3R1_RELA	hsa04210_TRAF2_BIRC5
hsa04722_PIK3R1_RELA	hsa04926_RELA_JUN
hsa04722_PIK3R1_RELA	hsa03440_BRCA1_RBBP8
hsa04926_PIK3R1_NFKB1	hsa04621_NFKB1_STAT1
hsa04926_PIK3R1_NFKB1	hsa04920_NFKB1_STAT3
hsa04926_PIK3R1_NFKB1	hsa04630_CSF2_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_CSF3_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04060_EBI3_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_EPO_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IFNA1_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IFNA13_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IFNB1_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IFNG_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IFNL1_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL10_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL12A_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL12B_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL2_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL21_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL23A_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL4_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL5_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04060_IL6_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_IL6_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04659_IL6_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_PDGFB_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04630_TSLP_IL6ST
hsa04926_PIK3R1_NFKB1	hsa04066_NFKB1_HIF1A
hsa04926_PIK3R1_NFKB1	hsa04064_NFKB1_RELA
hsa04926_PIK3R1_NFKB1	hsa04210_NFKB1_BIRC5
hsa04926_PIK3R1_NFKB1	hsa04625_NFKB1_RELA
hsa04926_PIK3R1_NFKB1	hsa04210_AKT1_BIRC5
hsa04926_PIK3R1_NFKB1	hsa04210_AKT2_BIRC5
hsa04926_PIK3R1_NFKB1	hsa04210_CTSB_BIRC5
hsa04926_PIK3R1_NFKB1	hsa04390_GSK3B_BIRC5
hsa04926_PIK3R1_NFKB1	hsa04210_NFKBIA_BIRC5
hsa04926_PIK3R1_NFKB1	hsa04210_TNF_BIRC5
hsa04926_PIK3R1_NFKB1	hsa04210_TRAF2_BIRC5
hsa04926_PIK3R1_NFKB1	hsa03440_BRCA1_RBBP8
hsa04926_PIK3R1_RELA	hsa04621_RELA_STAT1
hsa04926_PIK3R1_RELA	hsa04920_RELA_STAT3
hsa04926_PIK3R1_RELA	hsa04630_CSF2_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_CSF3_IL6ST
hsa04926_PIK3R1_RELA	hsa04060_EBI3_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IFNA1_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IFNA13_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IFNB1_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IFNG_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IFNL1_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IL10_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IL12A_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IL12B_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IL2_IL6ST
hsa04926_PIK3R1_RELA	hsa04630_IL23A_IL6ST
