,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
436,hsa04072_MAP2K1+MAP2K1+MAP2K2+MAP2K2_MAPK1+MAPK3+MAPK1+MAPK3,hsa04072,MAP2K1;MAP2K1;MAP2K2;MAP2K2,MAPK1;MAPK3;MAPK1;MAPK3,hsa04072_MAP2K1_MAPK1;hsa04072_MAP2K1_MAPK3;hsa04072_MAP2K2_MAPK1;hsa04072_MAP2K2_MAPK3
437,hsa04072_PDGFRA+PDGFRA+PDGFRA+PDGFRA+PDGFRA+PDGFRA_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04072,PDGFRA;PDGFRA;PDGFRA;PDGFRA;PDGFRA;PDGFRA,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04072_PDGFRA_PIK3CA;hsa04072_PDGFRA_PIK3CB;hsa04072_PDGFRA_PIK3CD;hsa04072_PDGFRA_PIK3R1;hsa04072_PDGFRA_PIK3R2;hsa04072_PDGFRA_PIK3R3
438,hsa04072_RAF1+RAF1_MAPK1+MAPK3,hsa04072,RAF1;RAF1,MAPK1;MAPK3,hsa04072_RAF1_MAPK1;hsa04072_RAF1_MAPK3
439,hsa04115_ATM_CASP3,hsa04115,ATM,CASP3,hsa04115_ATM_CASP3
440,hsa04115_ATM_CDK2,hsa04115,ATM,CDK2,hsa04115_ATM_CDK2
441,hsa04115_ATM_FAS,hsa04115,ATM,FAS,hsa04115_ATM_FAS
442,hsa04115_ATM_IGF1,hsa04115,ATM,IGF1,hsa04115_ATM_IGF1
443,hsa04115_ATM_MDM2,hsa04115,ATM,MDM2,hsa04115_ATM_MDM2
444,hsa04115_ATM_TP53,hsa04115,ATM,TP53,hsa04115_ATM_TP53
445,hsa04115_ATM_TP73,hsa04115,ATM,TP73,hsa04115_ATM_TP73
446,hsa04115_BBC3_TP53,hsa04115,BBC3,TP53,hsa04115_BBC3_TP53
447,hsa04115_BBC3_TP73,hsa04115,BBC3,TP73,hsa04115_BBC3_TP73
448,hsa04115_CASP8_CASP3,hsa04115,CASP8,CASP3,hsa04115_CASP8_CASP3
449,hsa04115_TP53_CASP3,hsa04115,TP53,CASP3,hsa04115_TP53_CASP3
450,hsa04115_TP53_CDK2,hsa04115,TP53,CDK2,hsa04115_TP53_CDK2
451,hsa04115_TP53_IGF1,hsa04115,TP53,IGF1,hsa04115_TP53_IGF1
452,hsa04115_TP53_TP73,hsa04115,TP53,TP73,hsa04115_TP53_TP73
453,hsa04150_AKT1+AKT1+AKT1+AKT2+AKT2+AKT2_PRKCA+PRKCB+PRKCG+PRKCA+PRKCB+PRKCG,hsa04150,AKT1;AKT1;AKT1;AKT2;AKT2;AKT2,PRKCA;PRKCB;PRKCG;PRKCA;PRKCB;PRKCG,hsa04150_AKT1_PRKCA;hsa04150_AKT1_PRKCB;hsa04150_AKT1_PRKCG;hsa04150_AKT2_PRKCA;hsa04150_AKT2_PRKCB;hsa04150_AKT2_PRKCG
454,hsa04150_AKT1+AKT2_RHOA+RHOA,hsa04150,AKT1;AKT2,RHOA;RHOA,hsa04150_AKT1_RHOA;hsa04150_AKT2_RHOA
455,hsa04150_AKT1+AKT2_SGK1+SGK1,hsa04150,AKT1;AKT2,SGK1;SGK1,hsa04150_AKT1_SGK1;hsa04150_AKT2_SGK1
456,hsa04150_HRAS+HRAS+HRAS+KRAS+KRAS+KRAS_PRKCA+PRKCB+PRKCG+PRKCA+PRKCB+PRKCG,hsa04150,HRAS;HRAS;HRAS;KRAS;KRAS;KRAS,PRKCA;PRKCB;PRKCG;PRKCA;PRKCB;PRKCG,hsa04150_HRAS_PRKCA;hsa04150_HRAS_PRKCB;hsa04150_HRAS_PRKCG;hsa04150_KRAS_PRKCA;hsa04150_KRAS_PRKCB;hsa04150_KRAS_PRKCG
457,hsa04150_HRAS+KRAS_RHOA+RHOA,hsa04150,HRAS;KRAS,RHOA;RHOA,hsa04150_HRAS_RHOA;hsa04150_KRAS_RHOA
458,hsa04150_HRAS+KRAS_SGK1+SGK1,hsa04150,HRAS;KRAS,SGK1;SGK1,hsa04150_HRAS_SGK1;hsa04150_KRAS_SGK1
459,hsa04150_IKBKB+IKBKB+IKBKB_PRKCA+PRKCB+PRKCG,hsa04150,IKBKB;IKBKB;IKBKB,PRKCA;PRKCB;PRKCG,hsa04150_IKBKB_PRKCA;hsa04150_IKBKB_PRKCB;hsa04150_IKBKB_PRKCG
460,hsa04150_IKBKB_RHOA,hsa04150,IKBKB,RHOA,hsa04150_IKBKB_RHOA
461,hsa04150_IKBKB_SGK1,hsa04150,IKBKB,SGK1,hsa04150_IKBKB_SGK1
462,hsa04150_MAP2K1+MAP2K1+MAP2K1+MAP2K2+MAP2K2+MAP2K2_PRKCA+PRKCB+PRKCG+PRKCA+PRKCB+PRKCG,hsa04150,MAP2K1;MAP2K1;MAP2K1;MAP2K2;MAP2K2;MAP2K2,PRKCA;PRKCB;PRKCG;PRKCA;PRKCB;PRKCG,hsa04150_MAP2K1_PRKCA;hsa04150_MAP2K1_PRKCB;hsa04150_MAP2K1_PRKCG;hsa04150_MAP2K2_PRKCA;hsa04150_MAP2K2_PRKCB;hsa04150_MAP2K2_PRKCG
463,hsa04150_MAP2K1+MAP2K2_RHOA+RHOA,hsa04150,MAP2K1;MAP2K2,RHOA;RHOA,hsa04150_MAP2K1_RHOA;hsa04150_MAP2K2_RHOA
464,hsa04150_MAP2K1+MAP2K2_SGK1+SGK1,hsa04150,MAP2K1;MAP2K2,SGK1;SGK1,hsa04150_MAP2K1_SGK1;hsa04150_MAP2K2_SGK1
465,hsa04150_MTOR+MTOR+MTOR_PRKCA+PRKCB+PRKCG,hsa04150,MTOR;MTOR;MTOR,PRKCA;PRKCB;PRKCG,hsa04150_MTOR_PRKCA;hsa04150_MTOR_PRKCB;hsa04150_MTOR_PRKCG
466,hsa04150_MTOR_RHOA,hsa04150,MTOR,RHOA,hsa04150_MTOR_RHOA
467,hsa04150_MTOR_SGK1,hsa04150,MTOR,SGK1,hsa04150_MTOR_SGK1
468,hsa04150_PIK3CA+PIK3CA+PIK3CA+PIK3R1+PIK3R1+PIK3R1_PRKCA+PRKCB+PRKCG+PRKCA+PRKCB+PRKCG,hsa04150,PIK3CA;PIK3CA;PIK3CA;PIK3R1;PIK3R1;PIK3R1,PRKCA;PRKCB;PRKCG;PRKCA;PRKCB;PRKCG,hsa04150_PIK3CA_PRKCA;hsa04150_PIK3CA_PRKCB;hsa04150_PIK3CA_PRKCG;hsa04150_PIK3R1_PRKCA;hsa04150_PIK3R1_PRKCB;hsa04150_PIK3R1_PRKCG
469,hsa04150_PIK3CA+PIK3R1_RHOA+RHOA,hsa04150,PIK3CA;PIK3R1,RHOA;RHOA,hsa04150_PIK3CA_RHOA;hsa04150_PIK3R1_RHOA
470,hsa04150_PIK3CA+PIK3R1_SGK1+SGK1,hsa04150,PIK3CA;PIK3R1,SGK1;SGK1,hsa04150_PIK3CA_SGK1;hsa04150_PIK3R1_SGK1
471,hsa04150_RAF1+RAF1+RAF1_PRKCA+PRKCB+PRKCG,hsa04150,RAF1;RAF1;RAF1,PRKCA;PRKCB;PRKCG,hsa04150_RAF1_PRKCA;hsa04150_RAF1_PRKCB;hsa04150_RAF1_PRKCG
472,hsa04150_RAF1_RHOA,hsa04150,RAF1,RHOA,hsa04150_RAF1_RHOA
473,hsa04150_RAF1_SGK1,hsa04150,RAF1,SGK1,hsa04150_RAF1_SGK1
474,hsa04151_AKT1+AKT1+AKT1+AKT1+AKT1+AKT1+AKT1+AKT1+AKT1+AKT2+AKT2+AKT2+AKT2+AKT2+AKT2+AKT2+AKT2+AKT2_ATF2+ATF4+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5+ATF2+ATF4+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5,hsa04151,AKT1;AKT1;AKT1;AKT1;AKT1;AKT1;AKT1;AKT1;AKT1;AKT2;AKT2;AKT2;AKT2;AKT2;AKT2;AKT2;AKT2;AKT2,ATF2;ATF4;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5;ATF2;ATF4;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5,hsa04151_AKT1_ATF2;hsa04151_AKT1_ATF4;hsa04151_AKT1_CREB1;hsa04151_AKT1_CREB3;hsa04151_AKT1_CREB3L1;hsa04151_AKT1_CREB3L2;hsa04151_AKT1_CREB3L3;hsa04151_AKT1_CREB3L4;hsa04151_AKT1_CREB5;hsa04151_AKT2_ATF2;hsa04151_AKT2_ATF4;hsa04151_AKT2_CREB1;hsa04151_AKT2_CREB3;hsa04151_AKT2_CREB3L1;hsa04151_AKT2_CREB3L2;hsa04151_AKT2_CREB3L3;hsa04151_AKT2_CREB3L4;hsa04151_AKT2_CREB5
475,hsa04151_AKT1+AKT2_BCL2+BCL2,hsa04151,AKT1;AKT2,BCL2;BCL2,hsa04151_AKT1_BCL2;hsa04151_AKT2_BCL2
476,hsa04151_AKT1+AKT2_BRCA1+BRCA1,hsa04151,AKT1;AKT2,BRCA1;BRCA1,hsa04151_AKT1_BRCA1;hsa04151_AKT2_BRCA1
477,hsa04151_AKT1+AKT2_CDK2+CDK2,hsa04151,AKT1;AKT2,CDK2;CDK2,hsa04151_AKT1_CDK2;hsa04151_AKT2_CDK2
478,hsa04151_AKT1+AKT2_FASLG+FASLG,hsa04151,AKT1;AKT2,FASLG;FASLG,hsa04151_AKT1_FASLG;hsa04151_AKT2_FASLG
479,hsa04151_AKT1+AKT2+AKT3_FOXO3+FOXO3+FOXO3,hsa04151,AKT1;AKT2;AKT3,FOXO3;FOXO3;FOXO3,hsa04151_AKT1_FOXO3;hsa04151_AKT2_FOXO3;hsa04151_AKT3_FOXO3
480,hsa04151_AKT1+AKT1+AKT2+AKT2_MAPK1+MAPK3+MAPK1+MAPK3,hsa04151,AKT1;AKT1;AKT2;AKT2,MAPK1;MAPK3;MAPK1;MAPK3,hsa04151_AKT1_MAPK1;hsa04151_AKT1_MAPK3;hsa04151_AKT2_MAPK1;hsa04151_AKT2_MAPK3
481,hsa04151_AKT1+AKT2_MYB+MYB,hsa04151,AKT1;AKT2,MYB;MYB,hsa04151_AKT1_MYB;hsa04151_AKT2_MYB
482,hsa04151_AKT1+AKT2+AKT3_MYC+MYC+MYC,hsa04151,AKT1;AKT2;AKT3,MYC;MYC;MYC,hsa04151_AKT1_MYC;hsa04151_AKT2_MYC;hsa04151_AKT3_MYC
483,hsa04151_AKT1+AKT1+AKT2+AKT2+AKT3+AKT3_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04151,AKT1;AKT1;AKT2;AKT2;AKT3;AKT3,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04151_AKT1_NFKB1;hsa04151_AKT1_RELA;hsa04151_AKT2_NFKB1;hsa04151_AKT2_RELA;hsa04151_AKT3_NFKB1;hsa04151_AKT3_RELA
484,hsa04151_AKT1+AKT2_RBL2+RBL2,hsa04151,AKT1;AKT2,RBL2;RBL2,hsa04151_AKT1_RBL2;hsa04151_AKT2_RBL2
485,hsa04151_AKT1+AKT2_RXRA+RXRA,hsa04151,AKT1;AKT2,RXRA;RXRA,hsa04151_AKT1_RXRA;hsa04151_AKT2_RXRA
486,hsa04151_AKT1+AKT2+AKT3_TP53+TP53+TP53,hsa04151,AKT1;AKT2;AKT3,TP53;TP53;TP53,hsa04151_AKT1_TP53;hsa04151_AKT2_TP53;hsa04151_AKT3_TP53
487,hsa04151_CDKN1B_CDK2,hsa04151,CDKN1B,CDK2,hsa04151_CDKN1B_CDK2
488,hsa04151_CHUK+CHUK+IKBKB+IKBKB+IKBKG+IKBKG_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04151,CHUK;CHUK;IKBKB;IKBKB;IKBKG;IKBKG,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04151_CHUK_NFKB1;hsa04151_CHUK_RELA;hsa04151_IKBKB_NFKB1;hsa04151_IKBKB_RELA;hsa04151_IKBKG_NFKB1;hsa04151_IKBKG_RELA
489,hsa04151_COL2A1_ITGAV,hsa04151,COL2A1,ITGAV,hsa04151_COL2A1_ITGAV
490,hsa04151_COL2A1_ITGB3,hsa04151,COL2A1,ITGB3,hsa04151_COL2A1_ITGB3
491,hsa04151_COL2A1+COL2A1+COL2A1+COL2A1+COL2A1+COL2A1_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04151,COL2A1;COL2A1;COL2A1;COL2A1;COL2A1;COL2A1,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04151_COL2A1_PIK3CA;hsa04151_COL2A1_PIK3CB;hsa04151_COL2A1_PIK3CD;hsa04151_COL2A1_PIK3R1;hsa04151_COL2A1_PIK3R2;hsa04151_COL2A1_PIK3R3
492,hsa04151_ERBB2+ERBB2+ERBB4+ERBB4+FGFR4+FGFR4+FLT4+FLT4+MET+MET+NTRK1+NTRK1+PDGFRA+PDGFRA_MAPK1+MAPK3+MAPK1+MAPK3+MAPK1+MAPK3+MAPK1+MAPK3+MAPK1+MAPK3+MAPK1+MAPK3+MAPK1+MAPK3,hsa04151,ERBB2;ERBB2;ERBB4;ERBB4;FGFR4;FGFR4;FLT4;FLT4;MET;MET;NTRK1;NTRK1;PDGFRA;PDGFRA,MAPK1;MAPK3;MAPK1;MAPK3;MAPK1;MAPK3;MAPK1;MAPK3;MAPK1;MAPK3;MAPK1;MAPK3;MAPK1;MAPK3,hsa04151_ERBB2_MAPK1;hsa04151_ERBB2_MAPK3;hsa04151_ERBB4_MAPK1;hsa04151_ERBB4_MAPK3;hsa04151_FGFR4_MAPK1;hsa04151_FGFR4_MAPK3;hsa04151_FLT4_MAPK1;hsa04151_FLT4_MAPK3;hsa04151_MET_MAPK1;hsa04151_MET_MAPK3;hsa04151_NTRK1_MAPK1;hsa04151_NTRK1_MAPK3;hsa04151_PDGFRA_MAPK1;hsa04151_PDGFRA_MAPK3
493,hsa04151_ERBB2+ERBB2+ERBB2+ERBB2+ERBB2+ERBB2+ERBB4+ERBB4+ERBB4+ERBB4+ERBB4+ERBB4+FGFR4+FGFR4+FGFR4+FGFR4+FGFR4+FGFR4+FLT4+FLT4+FLT4+FLT4+FLT4+FLT4+MET+MET+MET+MET+MET+MET+NTRK1+NTRK1+NTRK1+NTRK1+NTRK1+NTRK1+PDGFRA+PDGFRA+PDGFRA+PDGFRA+PDGFRA+PDGFRA_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04151,ERBB2;ERBB2;ERBB2;ERBB2;ERBB2;ERBB2;ERBB4;ERBB4;ERBB4;ERBB4;ERBB4;ERBB4;FGFR4;FGFR4;FGFR4;FGFR4;FGFR4;FGFR4;FLT4;FLT4;FLT4;FLT4;FLT4;FLT4;MET;MET;MET;MET;MET;MET;NTRK1;NTRK1;NTRK1;NTRK1;NTRK1;NTRK1;PDGFRA;PDGFRA;PDGFRA;PDGFRA;PDGFRA;PDGFRA,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04151_ERBB2_PIK3CA;hsa04151_ERBB2_PIK3CB;hsa04151_ERBB2_PIK3CD;hsa04151_ERBB2_PIK3R1;hsa04151_ERBB2_PIK3R2;hsa04151_ERBB2_PIK3R3;hsa04151_ERBB4_PIK3CA;hsa04151_ERBB4_PIK3CB;hsa04151_ERBB4_PIK3CD;hsa04151_ERBB4_PIK3R1;hsa04151_ERBB4_PIK3R2;hsa04151_ERBB4_PIK3R3;hsa04151_FGFR4_PIK3CA;hsa04151_FGFR4_PIK3CB;hsa04151_FGFR4_PIK3CD;hsa04151_FGFR4_PIK3R1;hsa04151_FGFR4_PIK3R2;hsa04151_FGFR4_PIK3R3;hsa04151_FLT4_PIK3CA;hsa04151_FLT4_PIK3CB;hsa04151_FLT4_PIK3CD;hsa04151_FLT4_PIK3R1;hsa04151_FLT4_PIK3R2;hsa04151_FLT4_PIK3R3;hsa04151_MET_PIK3CA;hsa04151_MET_PIK3CB;hsa04151_MET_PIK3CD;hsa04151_MET_PIK3R1;hsa04151_MET_PIK3R2;hsa04151_MET_PIK3R3;hsa04151_NTRK1_PIK3CA;hsa04151_NTRK1_PIK3CB;hsa04151_NTRK1_PIK3CD;hsa04151_NTRK1_PIK3R1;hsa04151_NTRK1_PIK3R2;hsa04151_NTRK1_PIK3R3;hsa04151_PDGFRA_PIK3CA;hsa04151_PDGFRA_PIK3CB;hsa04151_PDGFRA_PIK3CD;hsa04151_PDGFRA_PIK3R1;hsa04151_PDGFRA_PIK3R2;hsa04151_PDGFRA_PIK3R3
494,hsa04151_GSK3B_MYC,hsa04151,GSK3B,MYC,hsa04151_GSK3B_MYC
495,hsa04151_HRAS+HRAS+KRAS+KRAS_MAPK1+MAPK3+MAPK1+MAPK3,hsa04151,HRAS;HRAS;KRAS;KRAS,MAPK1;MAPK3;MAPK1;MAPK3,hsa04151_HRAS_MAPK1;hsa04151_HRAS_MAPK3;hsa04151_KRAS_MAPK1;hsa04151_KRAS_MAPK3
496,hsa04151_HRAS+HRAS+HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS+KRAS+KRAS_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3+PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04151,HRAS;HRAS;HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS;KRAS;KRAS,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04151_HRAS_PIK3CA;hsa04151_HRAS_PIK3CB;hsa04151_HRAS_PIK3CD;hsa04151_HRAS_PIK3R1;hsa04151_HRAS_PIK3R2;hsa04151_HRAS_PIK3R3;hsa04151_KRAS_PIK3CA;hsa04151_KRAS_PIK3CB;hsa04151_KRAS_PIK3CD;hsa04151_KRAS_PIK3R1;hsa04151_KRAS_PIK3R2;hsa04151_KRAS_PIK3R3
497,hsa04151_IKBKB_MYB,hsa04151,IKBKB,MYB,hsa04151_IKBKB_MYB
498,hsa04151_JAK2+JAK2+JAK2+JAK2+JAK2+JAK2_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04151,JAK2;JAK2;JAK2;JAK2;JAK2;JAK2,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04151_JAK2_PIK3CA;hsa04151_JAK2_PIK3CB;hsa04151_JAK2_PIK3CD;hsa04151_JAK2_PIK3R1;hsa04151_JAK2_PIK3R2;hsa04151_JAK2_PIK3R3
499,hsa04151_MAP2K1+MAP2K1+MAP2K2+MAP2K2_MAPK1+MAPK3+MAPK1+MAPK3,hsa04151,MAP2K1;MAP2K1;MAP2K2;MAP2K2,MAPK1;MAPK3;MAPK1;MAPK3,hsa04151_MAP2K1_MAPK1;hsa04151_MAP2K1_MAPK3;hsa04151_MAP2K2_MAPK1;hsa04151_MAP2K2_MAPK3
500,hsa04151_MDM2_TP53,hsa04151,MDM2,TP53,hsa04151_MDM2_TP53
501,hsa04151_PPP2R1A+PPP2R1A+PPP2R1A+PPP2R1A+PPP2R1A+PPP2R1A+PPP2R1A+PPP2R1A+PPP2R1A_ATF2+ATF4+CREB1+CREB3+CREB3L1+CREB3L2+CREB3L3+CREB3L4+CREB5,hsa04151,PPP2R1A;PPP2R1A;PPP2R1A;PPP2R1A;PPP2R1A;PPP2R1A;PPP2R1A;PPP2R1A;PPP2R1A,ATF2;ATF4;CREB1;CREB3;CREB3L1;CREB3L2;CREB3L3;CREB3L4;CREB5,hsa04151_PPP2R1A_ATF2;hsa04151_PPP2R1A_ATF4;hsa04151_PPP2R1A_CREB1;hsa04151_PPP2R1A_CREB3;hsa04151_PPP2R1A_CREB3L1;hsa04151_PPP2R1A_CREB3L2;hsa04151_PPP2R1A_CREB3L3;hsa04151_PPP2R1A_CREB3L4;hsa04151_PPP2R1A_CREB5
502,hsa04151_PPP2R1A_BCL2,hsa04151,PPP2R1A,BCL2,hsa04151_PPP2R1A_BCL2
503,hsa04151_PPP2R1A_BRCA1,hsa04151,PPP2R1A,BRCA1,hsa04151_PPP2R1A_BRCA1
504,hsa04151_PPP2R1A_CDK2,hsa04151,PPP2R1A,CDK2,hsa04151_PPP2R1A_CDK2
505,hsa04151_PPP2R1A_FASLG,hsa04151,PPP2R1A,FASLG,hsa04151_PPP2R1A_FASLG
506,hsa04151_PPP2R1A_FOXO3,hsa04151,PPP2R1A,FOXO3,hsa04151_PPP2R1A_FOXO3
507,hsa04151_PPP2R1A+PPP2R1A_MAPK1+MAPK3,hsa04151,PPP2R1A;PPP2R1A,MAPK1;MAPK3,hsa04151_PPP2R1A_MAPK1;hsa04151_PPP2R1A_MAPK3
508,hsa04151_PPP2R1A_MYB,hsa04151,PPP2R1A,MYB,hsa04151_PPP2R1A_MYB
509,hsa04151_PPP2R1A_MYC,hsa04151,PPP2R1A,MYC,hsa04151_PPP2R1A_MYC
510,hsa04151_PPP2R1A+PPP2R1A_NFKB1+RELA,hsa04151,PPP2R1A;PPP2R1A,NFKB1;RELA,hsa04151_PPP2R1A_NFKB1;hsa04151_PPP2R1A_RELA
511,hsa04151_PPP2R1A_RBL2,hsa04151,PPP2R1A,RBL2,hsa04151_PPP2R1A_RBL2
512,hsa04151_PPP2R1A_RXRA,hsa04151,PPP2R1A,RXRA,hsa04151_PPP2R1A_RXRA
513,hsa04151_PPP2R1A_TP53,hsa04151,PPP2R1A,TP53,hsa04151_PPP2R1A_TP53
514,hsa04151_RAF1+RAF1_MAPK1+MAPK3,hsa04151,RAF1;RAF1,MAPK1;MAPK3,hsa04151_RAF1_MAPK1;hsa04151_RAF1_MAPK3
515,hsa04152_AKT1+AKT2_PPARG+PPARG,hsa04152,AKT1;AKT2,PPARG;PPARG,hsa04152_AKT1_PPARG;hsa04152_AKT2_PPARG
516,hsa04152_IRS4+IRS4+IRS4+IRS4+IRS4+IRS4_PIK3CA+PIK3CB+PIK3CD+PIK3R1+PIK3R2+PIK3R3,hsa04152,IRS4;IRS4;IRS4;IRS4;IRS4;IRS4,PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3,hsa04152_IRS4_PIK3CA;hsa04152_IRS4_PIK3CB;hsa04152_IRS4_PIK3CD;hsa04152_IRS4_PIK3R1;hsa04152_IRS4_PIK3R2;hsa04152_IRS4_PIK3R3
517,hsa04152_MTOR_PPARG,hsa04152,MTOR,PPARG,hsa04152_MTOR_PPARG
518,hsa04210_AKT1+AKT2+AKT3_BIRC5+BIRC5+BIRC5,hsa04210,AKT1;AKT2;AKT3,BIRC5;BIRC5;BIRC5,hsa04210_AKT1_BIRC5;hsa04210_AKT2_BIRC5;hsa04210_AKT3_BIRC5
519,hsa04210_CHUK+IKBKB+IKBKG_BIRC5+BIRC5+BIRC5,hsa04210,CHUK;IKBKB;IKBKG,BIRC5;BIRC5;BIRC5,hsa04210_CHUK_BIRC5;hsa04210_IKBKB_BIRC5;hsa04210_IKBKG_BIRC5
520,hsa04210_CTSB+CTSC+CTSD+CTSF+CTSH+CTSL+CTSO_BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5+BIRC5,hsa04210,CTSB;CTSC;CTSD;CTSF;CTSH;CTSL;CTSO,BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5;BIRC5,hsa04210_CTSB_BIRC5;hsa04210_CTSC_BIRC5;hsa04210_CTSD_BIRC5;hsa04210_CTSF_BIRC5;hsa04210_CTSH_BIRC5;hsa04210_CTSL_BIRC5;hsa04210_CTSO_BIRC5
521,hsa04210_DIABLO_BIRC5,hsa04210,DIABLO,BIRC5,hsa04210_DIABLO_BIRC5
522,hsa04210_HTRA2_BIRC5,hsa04210,HTRA2,BIRC5,hsa04210_HTRA2_BIRC5
523,hsa04210_MAP3K14_BIRC5,hsa04210,MAP3K14,BIRC5,hsa04210_MAP3K14_BIRC5
524,hsa04210_NFKB1+RELA_BIRC5+BIRC5,hsa04210,NFKB1;RELA,BIRC5;BIRC5,hsa04210_NFKB1_BIRC5;hsa04210_RELA_BIRC5
525,hsa04210_NFKBIA_BIRC5,hsa04210,NFKBIA,BIRC5,hsa04210_NFKBIA_BIRC5
526,hsa04210_PDPK1_BIRC5,hsa04210,PDPK1,BIRC5,hsa04210_PDPK1_BIRC5
527,hsa04210_SEPTIN4_BIRC5,hsa04210,SEPTIN4,BIRC5,hsa04210_SEPTIN4_BIRC5
528,hsa04210_TNFRSF1A_BIRC5,hsa04210,TNFRSF1A,BIRC5,hsa04210_TNFRSF1A_BIRC5
529,hsa04210_TNF_BIRC5,hsa04210,TNF,BIRC5,hsa04210_TNF_BIRC5
530,hsa04210_TRAF2_BIRC5,hsa04210,TRAF2,BIRC5,hsa04210_TRAF2_BIRC5
531,hsa04310_APC2+APC_JUN+JUN,hsa04310,APC2;APC,JUN;JUN,hsa04310_APC2_JUN;hsa04310_APC_JUN
532,hsa04310_APC2+APC2+APC2+APC+APC+APC_LEF1+TCF7+TCF7L2+LEF1+TCF7+TCF7L2,hsa04310,APC2;APC2;APC2;APC;APC;APC,LEF1;TCF7;TCF7L2;LEF1;TCF7;TCF7L2,hsa04310_APC2_LEF1;hsa04310_APC2_TCF7;hsa04310_APC2_TCF7L2;hsa04310_APC_LEF1;hsa04310_APC_TCF7;hsa04310_APC_TCF7L2
533,hsa04310_APC2+APC_MYC+MYC,hsa04310,APC2;APC,MYC;MYC,hsa04310_APC2_MYC;hsa04310_APC_MYC
534,hsa04310_AXIN1+AXIN2_JUN+JUN,hsa04310,AXIN1;AXIN2,JUN;JUN,hsa04310_AXIN1_JUN;hsa04310_AXIN2_JUN
535,hsa04310_AXIN1+AXIN1+AXIN1+AXIN2+AXIN2+AXIN2_LEF1+TCF7+TCF7L2+LEF1+TCF7+TCF7L2,hsa04310,AXIN1;AXIN1;AXIN1;AXIN2;AXIN2;AXIN2,LEF1;TCF7;TCF7L2;LEF1;TCF7;TCF7L2,hsa04310_AXIN1_LEF1;hsa04310_AXIN1_TCF7;hsa04310_AXIN1_TCF7L2;hsa04310_AXIN2_LEF1;hsa04310_AXIN2_TCF7;hsa04310_AXIN2_TCF7L2
536,hsa04310_AXIN1+AXIN2_MYC+MYC,hsa04310,AXIN1;AXIN2,MYC;MYC,hsa04310_AXIN1_MYC;hsa04310_AXIN2_MYC
