,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
126,hsa04010_MAPK10+MAPK8+MAPK9_MYC+MYC+MYC,hsa04010,MAPK10;MAPK8;MAPK9,MYC;MYC;MYC,hsa04010_MAPK10_MYC;hsa04010_MAPK8_MYC;hsa04010_MAPK9_MYC
127,hsa04010_MAPK10+MAPK10+MAPK10+MAPK8+MAPK8+MAPK8+MAPK9+MAPK9+MAPK9_NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA,hsa04010,MAPK10;MAPK10;MAPK10;MAPK8;MAPK8;MAPK8;MAPK9;MAPK9;MAPK9,NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA,hsa04010_MAPK10_NFKB1;hsa04010_MAPK10_NFKB2;hsa04010_MAPK10_RELA;hsa04010_MAPK8_NFKB1;hsa04010_MAPK8_NFKB2;hsa04010_MAPK8_RELA;hsa04010_MAPK9_NFKB1;hsa04010_MAPK9_NFKB2;hsa04010_MAPK9_RELA
128,hsa04010_MAPK10+MAPK8+MAPK9_TP53+TP53+TP53,hsa04010,MAPK10;MAPK8;MAPK9,TP53;TP53;TP53,hsa04010_MAPK10_TP53;hsa04010_MAPK8_TP53;hsa04010_MAPK9_TP53
129,hsa04010_MAPK11+MAPK12+MAPK13+MAPK14_ELK1+ELK1+ELK1+ELK1,hsa04010,MAPK11;MAPK12;MAPK13;MAPK14,ELK1;ELK1;ELK1;ELK1,hsa04010_MAPK11_ELK1;hsa04010_MAPK12_ELK1;hsa04010_MAPK13_ELK1;hsa04010_MAPK14_ELK1
130,hsa04010_MAPK11+MAPK12+MAPK13+MAPK14_FOS+FOS+FOS+FOS,hsa04010,MAPK11;MAPK12;MAPK13;MAPK14,FOS;FOS;FOS;FOS,hsa04010_MAPK11_FOS;hsa04010_MAPK12_FOS;hsa04010_MAPK13_FOS;hsa04010_MAPK14_FOS
131,hsa04010_MAPK11+MAPK12+MAPK13+MAPK14_TP53+TP53+TP53+TP53,hsa04010,MAPK11;MAPK12;MAPK13;MAPK14,TP53;TP53;TP53;TP53,hsa04010_MAPK11_TP53;hsa04010_MAPK12_TP53;hsa04010_MAPK13_TP53;hsa04010_MAPK14_TP53
132,hsa04010_MAPK1+MAPK3_ELK1+ELK1,hsa04010,MAPK1;MAPK3,ELK1;ELK1,hsa04010_MAPK1_ELK1;hsa04010_MAPK3_ELK1
133,hsa04010_MAPK1+MAPK3_FOS+FOS,hsa04010,MAPK1;MAPK3,FOS;FOS,hsa04010_MAPK1_FOS;hsa04010_MAPK3_FOS
134,hsa04010_MAPK1+MAPK3_MYC+MYC,hsa04010,MAPK1;MAPK3,MYC;MYC,hsa04010_MAPK1_MYC;hsa04010_MAPK3_MYC
135,hsa04010_NF1+NF1_ARRB1+ARRB2,hsa04010,NF1;NF1,ARRB1;ARRB2,hsa04010_NF1_ARRB1;hsa04010_NF1_ARRB2
136,hsa04010_NF1_ATF4,hsa04010,NF1,ATF4,hsa04010_NF1_ATF4
137,hsa04010_NF1+NF1_CRK+CRKL,hsa04010,NF1;NF1,CRK;CRKL,hsa04010_NF1_CRK;hsa04010_NF1_CRKL
138,hsa04010_NF1_ELK1,hsa04010,NF1,ELK1,hsa04010_NF1_ELK1
139,hsa04010_NF1_ELK4,hsa04010,NF1,ELK4,hsa04010_NF1_ELK4
140,hsa04010_NF1+NF1+NF1_FLNA+FLNB+FLNC,hsa04010,NF1;NF1;NF1,FLNA;FLNB;FLNC,hsa04010_NF1_FLNA;hsa04010_NF1_FLNB;hsa04010_NF1_FLNC
141,hsa04010_NF1+NF1_FOS+JUN,hsa04010,NF1;NF1,FOS;JUN,hsa04010_NF1_FOS;hsa04010_NF1_JUN
142,hsa04010_NF1_JUND,hsa04010,NF1,JUND,hsa04010_NF1_JUND
143,hsa04010_NF1_MYC,hsa04010,NF1,MYC,hsa04010_NF1_MYC
144,hsa04010_NF1_NFATC1,hsa04010,NF1,NFATC1,hsa04010_NF1_NFATC1
145,hsa04010_NF1_NFATC3,hsa04010,NF1,NFATC3,hsa04010_NF1_NFATC3
146,hsa04010_NF1+NF1+NF1+NF1_NFKB1+NFKB2+RELA+RELB,hsa04010,NF1;NF1;NF1;NF1,NFKB1;NFKB2;RELA;RELB,hsa04010_NF1_NFKB1;hsa04010_NF1_NFKB2;hsa04010_NF1_RELA;hsa04010_NF1_RELB
147,hsa04010_NF1_TP53,hsa04010,NF1,TP53,hsa04010_NF1_TP53
148,hsa04010_PRKACA+PRKACB+PRKACG_ELK1+ELK1+ELK1,hsa04010,PRKACA;PRKACB;PRKACG,ELK1;ELK1;ELK1,hsa04010_PRKACA_ELK1;hsa04010_PRKACB_ELK1;hsa04010_PRKACG_ELK1
149,hsa04010_PRKACA+PRKACB+PRKACG_FOS+FOS+FOS,hsa04010,PRKACA;PRKACB;PRKACG,FOS;FOS;FOS,hsa04010_PRKACA_FOS;hsa04010_PRKACB_FOS;hsa04010_PRKACG_FOS
150,hsa04010_PRKACA+PRKACB+PRKACG_MYC+MYC+MYC,hsa04010,PRKACA;PRKACB;PRKACG,MYC;MYC;MYC,hsa04010_PRKACA_MYC;hsa04010_PRKACB_MYC;hsa04010_PRKACG_MYC
151,hsa04010_PRKCA+PRKCB+PRKCG_ELK1+ELK1+ELK1,hsa04010,PRKCA;PRKCB;PRKCG,ELK1;ELK1;ELK1,hsa04010_PRKCA_ELK1;hsa04010_PRKCB_ELK1;hsa04010_PRKCG_ELK1
152,hsa04010_PRKCA+PRKCA+PRKCB+PRKCB+PRKCG+PRKCG_FOS+JUN+FOS+JUN+FOS+JUN,hsa04010,PRKCA;PRKCA;PRKCB;PRKCB;PRKCG;PRKCG,FOS;JUN;FOS;JUN;FOS;JUN,hsa04010_PRKCA_FOS;hsa04010_PRKCA_JUN;hsa04010_PRKCB_FOS;hsa04010_PRKCB_JUN;hsa04010_PRKCG_FOS;hsa04010_PRKCG_JUN
153,hsa04010_PRKCA+PRKCB+PRKCG_JUND+JUND+JUND,hsa04010,PRKCA;PRKCB;PRKCG,JUND;JUND;JUND,hsa04010_PRKCA_JUND;hsa04010_PRKCB_JUND;hsa04010_PRKCG_JUND
154,hsa04010_PRKCA+PRKCB+PRKCG_MYC+MYC+MYC,hsa04010,PRKCA;PRKCB;PRKCG,MYC;MYC;MYC,hsa04010_PRKCA_MYC;hsa04010_PRKCB_MYC;hsa04010_PRKCG_MYC
155,hsa04010_PRKCA+PRKCA+PRKCA+PRKCB+PRKCB+PRKCB+PRKCG+PRKCG+PRKCG_NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA,hsa04010,PRKCA;PRKCA;PRKCA;PRKCB;PRKCB;PRKCB;PRKCG;PRKCG;PRKCG,NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA,hsa04010_PRKCA_NFKB1;hsa04010_PRKCA_NFKB2;hsa04010_PRKCA_RELA;hsa04010_PRKCB_NFKB1;hsa04010_PRKCB_NFKB2;hsa04010_PRKCB_RELA;hsa04010_PRKCG_NFKB1;hsa04010_PRKCG_NFKB2;hsa04010_PRKCG_RELA
156,hsa04010_PRKCA+PRKCB+PRKCG_TP53+TP53+TP53,hsa04010,PRKCA;PRKCB;PRKCG,TP53;TP53;TP53,hsa04010_PRKCA_TP53;hsa04010_PRKCB_TP53;hsa04010_PRKCG_TP53
157,hsa04010_RAC1+RAC2+RAC3_ELK1+ELK1+ELK1,hsa04010,RAC1;RAC2;RAC3,ELK1;ELK1;ELK1,hsa04010_RAC1_ELK1;hsa04010_RAC2_ELK1;hsa04010_RAC3_ELK1
158,hsa04010_RAC1+RAC1+RAC2+RAC2+RAC3+RAC3_FOS+JUN+FOS+JUN+FOS+JUN,hsa04010,RAC1;RAC1;RAC2;RAC2;RAC3;RAC3,FOS;JUN;FOS;JUN;FOS;JUN,hsa04010_RAC1_FOS;hsa04010_RAC1_JUN;hsa04010_RAC2_FOS;hsa04010_RAC2_JUN;hsa04010_RAC3_FOS;hsa04010_RAC3_JUN
159,hsa04010_RAC1+RAC2+RAC3_JUND+JUND+JUND,hsa04010,RAC1;RAC2;RAC3,JUND;JUND;JUND,hsa04010_RAC1_JUND;hsa04010_RAC2_JUND;hsa04010_RAC3_JUND
160,hsa04010_RAC1+RAC2+RAC3_MYC+MYC+MYC,hsa04010,RAC1;RAC2;RAC3,MYC;MYC;MYC,hsa04010_RAC1_MYC;hsa04010_RAC2_MYC;hsa04010_RAC3_MYC
161,hsa04010_RAC1+RAC1+RAC1+RAC2+RAC2+RAC2+RAC3+RAC3+RAC3_NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA,hsa04010,RAC1;RAC1;RAC1;RAC2;RAC2;RAC2;RAC3;RAC3;RAC3,NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA,hsa04010_RAC1_NFKB1;hsa04010_RAC1_NFKB2;hsa04010_RAC1_RELA;hsa04010_RAC2_NFKB1;hsa04010_RAC2_NFKB2;hsa04010_RAC2_RELA;hsa04010_RAC3_NFKB1;hsa04010_RAC3_NFKB2;hsa04010_RAC3_RELA
162,hsa04010_RAC1+RAC2+RAC3_TP53+TP53+TP53,hsa04010,RAC1;RAC2;RAC3,TP53;TP53;TP53,hsa04010_RAC1_TP53;hsa04010_RAC2_TP53;hsa04010_RAC3_TP53
163,hsa04010_RAF1_ATF4,hsa04010,RAF1,ATF4,hsa04010_RAF1_ATF4
164,hsa04010_RAF1_ELK1,hsa04010,RAF1,ELK1,hsa04010_RAF1_ELK1
165,hsa04010_RAF1_ELK4,hsa04010,RAF1,ELK4,hsa04010_RAF1_ELK4
166,hsa04010_RAF1_FOS,hsa04010,RAF1,FOS,hsa04010_RAF1_FOS
167,hsa04010_RAF1_MYC,hsa04010,RAF1,MYC,hsa04010_RAF1_MYC
168,hsa04010_RAP1A+RAP1B_ELK1+ELK1,hsa04010,RAP1A;RAP1B,ELK1;ELK1,hsa04010_RAP1A_ELK1;hsa04010_RAP1B_ELK1
169,hsa04010_RAP1A+RAP1B_FOS+FOS,hsa04010,RAP1A;RAP1B,FOS;FOS,hsa04010_RAP1A_FOS;hsa04010_RAP1B_FOS
170,hsa04010_RAP1A+RAP1B_MYC+MYC,hsa04010,RAP1A;RAP1B,MYC;MYC,hsa04010_RAP1A_MYC;hsa04010_RAP1B_MYC
171,hsa04010_SOS1_ERBB2,hsa04010,SOS1,ERBB2,hsa04010_SOS1_ERBB2
172,hsa04010_TAB1_ELK1,hsa04010,TAB1,ELK1,hsa04010_TAB1_ELK1
173,hsa04010_TAB1_FOS,hsa04010,TAB1,FOS,hsa04010_TAB1_FOS
174,hsa04010_TAB1+TAB1+TAB1_NFKB1+NFKB2+RELA,hsa04010,TAB1;TAB1;TAB1,NFKB1;NFKB2;RELA,hsa04010_TAB1_NFKB1;hsa04010_TAB1_NFKB2;hsa04010_TAB1_RELA
175,hsa04010_TAB1_TP53,hsa04010,TAB1,TP53,hsa04010_TAB1_TP53
176,hsa04010_TAB2_ELK1,hsa04010,TAB2,ELK1,hsa04010_TAB2_ELK1
177,hsa04010_TAB2_FOS,hsa04010,TAB2,FOS,hsa04010_TAB2_FOS
178,hsa04010_TAB2+TAB2+TAB2_NFKB1+NFKB2+RELA,hsa04010,TAB2;TAB2;TAB2,NFKB1;NFKB2;RELA,hsa04010_TAB2_NFKB1;hsa04010_TAB2_NFKB2;hsa04010_TAB2_RELA
179,hsa04010_TAB2_TP53,hsa04010,TAB2,TP53,hsa04010_TAB2_TP53
180,hsa04010_TNF_ELK1,hsa04010,TNF,ELK1,hsa04010_TNF_ELK1
181,hsa04010_TNF+TNF_FOS+JUN,hsa04010,TNF;TNF,FOS;JUN,hsa04010_TNF_FOS;hsa04010_TNF_JUN
182,hsa04010_TNF_JUND,hsa04010,TNF,JUND,hsa04010_TNF_JUND
183,hsa04010_TNF_MYC,hsa04010,TNF,MYC,hsa04010_TNF_MYC
184,hsa04010_TNF+TNF+TNF_NFKB1+NFKB2+RELA,hsa04010,TNF;TNF;TNF,NFKB1;NFKB2;RELA,hsa04010_TNF_NFKB1;hsa04010_TNF_NFKB2;hsa04010_TNF_RELA
185,hsa04010_TNF_TP53,hsa04010,TNF,TP53,hsa04010_TNF_TP53
186,hsa04010_TRAF2_ELK1,hsa04010,TRAF2,ELK1,hsa04010_TRAF2_ELK1
187,hsa04010_TRAF2+TRAF2_FOS+JUN,hsa04010,TRAF2;TRAF2,FOS;JUN,hsa04010_TRAF2_FOS;hsa04010_TRAF2_JUN
188,hsa04010_TRAF2_JUND,hsa04010,TRAF2,JUND,hsa04010_TRAF2_JUND
189,hsa04010_TRAF2_MYC,hsa04010,TRAF2,MYC,hsa04010_TRAF2_MYC
190,hsa04010_TRAF2+TRAF2+TRAF2_NFKB1+NFKB2+RELA,hsa04010,TRAF2;TRAF2;TRAF2,NFKB1;NFKB2;RELA,hsa04010_TRAF2_NFKB1;hsa04010_TRAF2_NFKB2;hsa04010_TRAF2_RELA
191,hsa04010_TRAF2_TP53,hsa04010,TRAF2,TP53,hsa04010_TRAF2_TP53
192,hsa04012_AKT1+AKT2_BAD+BAD,hsa04012,AKT1;AKT2,BAD;BAD,hsa04012_AKT1_BAD;hsa04012_AKT2_BAD
193,hsa04012_AKT1+AKT2_CDKN1A+CDKN1A,hsa04012,AKT1;AKT2,CDKN1A;CDKN1A,hsa04012_AKT1_CDKN1A;hsa04012_AKT2_CDKN1A
194,hsa04012_AKT1+AKT2_GSK3B+GSK3B,hsa04012,AKT1;AKT2,GSK3B;GSK3B,hsa04012_AKT1_GSK3B;hsa04012_AKT2_GSK3B
195,hsa04012_AREG_ABL1,hsa04012,AREG,ABL1,hsa04012_AREG_ABL1
196,hsa04012_AREG_ELK1,hsa04012,AREG,ELK1,hsa04012_AREG_ELK1
197,hsa04012_AREG_JUN,hsa04012,AREG,JUN,hsa04012_AREG_JUN
198,hsa04012_AREG_MYC,hsa04012,AREG,MYC,hsa04012_AREG_MYC
199,hsa04012_AREG+AREG_STAT5A+STAT5B,hsa04012,AREG;AREG,STAT5A;STAT5B,hsa04012_AREG_STAT5A;hsa04012_AREG_STAT5B
200,hsa04012_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6_ELK1+ELK1+ELK1+ELK1+ELK1+ELK1+ELK1,hsa04012,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,ELK1;ELK1;ELK1;ELK1;ELK1;ELK1;ELK1,hsa04012_BUB1B-PAK6_ELK1;hsa04012_PAK1_ELK1;hsa04012_PAK2_ELK1;hsa04012_PAK3_ELK1;hsa04012_PAK4_ELK1;hsa04012_PAK5_ELK1;hsa04012_PAK6_ELK1
201,hsa04012_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6_JUN+JUN+JUN+JUN+JUN+JUN+JUN,hsa04012,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,JUN;JUN;JUN;JUN;JUN;JUN;JUN,hsa04012_BUB1B-PAK6_JUN;hsa04012_PAK1_JUN;hsa04012_PAK2_JUN;hsa04012_PAK3_JUN;hsa04012_PAK4_JUN;hsa04012_PAK5_JUN;hsa04012_PAK6_JUN
202,hsa04012_CRKL+CRK_ABL1+ABL1,hsa04012,CRKL;CRK,ABL1;ABL1,hsa04012_CRKL_ABL1;hsa04012_CRK_ABL1
203,hsa04012_ERBB2_BAD,hsa04012,ERBB2,BAD,hsa04012_ERBB2_BAD
204,hsa04012_ERBB2_CDKN1A,hsa04012,ERBB2,CDKN1A,hsa04012_ERBB2_CDKN1A
205,hsa04012_ERBB2_ELK1,hsa04012,ERBB2,ELK1,hsa04012_ERBB2_ELK1
206,hsa04012_ERBB2_GSK3B,hsa04012,ERBB2,GSK3B,hsa04012_ERBB2_GSK3B
207,hsa04012_ERBB2_MYC,hsa04012,ERBB2,MYC,hsa04012_ERBB2_MYC
208,hsa04012_ERBB4_BAD,hsa04012,ERBB4,BAD,hsa04012_ERBB4_BAD
209,hsa04012_ERBB4_CDKN1A,hsa04012,ERBB4,CDKN1A,hsa04012_ERBB4_CDKN1A
210,hsa04012_ERBB4_ELK1,hsa04012,ERBB4,ELK1,hsa04012_ERBB4_ELK1
211,hsa04012_ERBB4_GSK3B,hsa04012,ERBB4,GSK3B,hsa04012_ERBB4_GSK3B
212,hsa04012_ERBB4_MYC,hsa04012,ERBB4,MYC,hsa04012_ERBB4_MYC
213,hsa04012_ERBB4+ERBB4_STAT5A+STAT5B,hsa04012,ERBB4;ERBB4,STAT5A;STAT5B,hsa04012_ERBB4_STAT5A;hsa04012_ERBB4_STAT5B
214,hsa04012_HRAS+KRAS_ELK1+ELK1,hsa04012,HRAS;KRAS,ELK1;ELK1,hsa04012_HRAS_ELK1;hsa04012_KRAS_ELK1
215,hsa04012_HRAS+KRAS_MYC+MYC,hsa04012,HRAS;KRAS,MYC;MYC,hsa04012_HRAS_MYC;hsa04012_KRAS_MYC
216,hsa04012_MAP2K1+MAP2K2_ELK1+ELK1,hsa04012,MAP2K1;MAP2K2,ELK1;ELK1,hsa04012_MAP2K1_ELK1;hsa04012_MAP2K2_ELK1
217,hsa04012_MAP2K1+MAP2K2_MYC+MYC,hsa04012,MAP2K1;MAP2K2,MYC;MYC,hsa04012_MAP2K1_MYC;hsa04012_MAP2K2_MYC
218,hsa04012_MAP2K4_ELK1,hsa04012,MAP2K4,ELK1,hsa04012_MAP2K4_ELK1
219,hsa04012_MAP2K4_JUN,hsa04012,MAP2K4,JUN,hsa04012_MAP2K4_JUN
220,hsa04012_MAPK10+MAPK8+MAPK9_ELK1+ELK1+ELK1,hsa04012,MAPK10;MAPK8;MAPK9,ELK1;ELK1;ELK1,hsa04012_MAPK10_ELK1;hsa04012_MAPK8_ELK1;hsa04012_MAPK9_ELK1
221,hsa04012_MAPK10+MAPK8+MAPK9_JUN+JUN+JUN,hsa04012,MAPK10;MAPK8;MAPK9,JUN;JUN;JUN,hsa04012_MAPK10_JUN;hsa04012_MAPK8_JUN;hsa04012_MAPK9_JUN
222,hsa04012_MAPK1+MAPK3_ELK1+ELK1,hsa04012,MAPK1;MAPK3,ELK1;ELK1,hsa04012_MAPK1_ELK1;hsa04012_MAPK3_ELK1
223,hsa04012_MAPK1+MAPK3_MYC+MYC,hsa04012,MAPK1;MAPK3,MYC;MYC,hsa04012_MAPK1_MYC;hsa04012_MAPK3_MYC
224,hsa04012_PIK3CA+PIK3R1_BAD+BAD,hsa04012,PIK3CA;PIK3R1,BAD;BAD,hsa04012_PIK3CA_BAD;hsa04012_PIK3R1_BAD
225,hsa04012_PIK3CA+PIK3R1_CDKN1A+CDKN1A,hsa04012,PIK3CA;PIK3R1,CDKN1A;CDKN1A,hsa04012_PIK3CA_CDKN1A;hsa04012_PIK3R1_CDKN1A
226,hsa04012_PIK3CA+PIK3R1_GSK3B+GSK3B,hsa04012,PIK3CA;PIK3R1,GSK3B;GSK3B,hsa04012_PIK3CA_GSK3B;hsa04012_PIK3R1_GSK3B
227,hsa04012_PLCG1+PLCG1+PLCG1+PLCG1_CAMK2A+CAMK2B+CAMK2D+CAMK2G,hsa04012,PLCG1;PLCG1;PLCG1;PLCG1,CAMK2A;CAMK2B;CAMK2D;CAMK2G,hsa04012_PLCG1_CAMK2A;hsa04012_PLCG1_CAMK2B;hsa04012_PLCG1_CAMK2D;hsa04012_PLCG1_CAMK2G
228,hsa04012_PLCG1+PLCG1+PLCG1_PRKCA+PRKCB+PRKCG,hsa04012,PLCG1;PLCG1;PLCG1,PRKCA;PRKCB;PRKCG,hsa04012_PLCG1_PRKCA;hsa04012_PLCG1_PRKCB;hsa04012_PLCG1_PRKCG
229,hsa04012_RAF1_ELK1,hsa04012,RAF1,ELK1,hsa04012_RAF1_ELK1
230,hsa04012_RAF1_MYC,hsa04012,RAF1,MYC,hsa04012_RAF1_MYC
231,hsa04012_TGFA_ABL1,hsa04012,TGFA,ABL1,hsa04012_TGFA_ABL1
232,hsa04012_TGFA_ELK1,hsa04012,TGFA,ELK1,hsa04012_TGFA_ELK1
233,hsa04012_TGFA_JUN,hsa04012,TGFA,JUN,hsa04012_TGFA_JUN
234,hsa04012_TGFA_MYC,hsa04012,TGFA,MYC,hsa04012_TGFA_MYC
235,hsa04012_TGFA+TGFA_STAT5A+STAT5B,hsa04012,TGFA;TGFA,STAT5A;STAT5B,hsa04012_TGFA_STAT5A;hsa04012_TGFA_STAT5B
236,hsa04014_AKT1+AKT1+AKT1+AKT1+AKT1+AKT1+AKT1+AKT2+AKT2+AKT2+AKT2+AKT2+AKT2+AKT2_BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6+BUB1B-PAK6+PAK1+PAK2+PAK3+PAK4+PAK5+PAK6,hsa04014,AKT1;AKT1;AKT1;AKT1;AKT1;AKT1;AKT1;AKT2;AKT2;AKT2;AKT2;AKT2;AKT2;AKT2,BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6;BUB1B-PAK6;PAK1;PAK2;PAK3;PAK4;PAK5;PAK6,hsa04014_AKT1_BUB1B-PAK6;hsa04014_AKT1_PAK1;hsa04014_AKT1_PAK2;hsa04014_AKT1_PAK3;hsa04014_AKT1_PAK4;hsa04014_AKT1_PAK5;hsa04014_AKT1_PAK6;hsa04014_AKT2_BUB1B-PAK6;hsa04014_AKT2_PAK1;hsa04014_AKT2_PAK2;hsa04014_AKT2_PAK3;hsa04014_AKT2_PAK4;hsa04014_AKT2_PAK5;hsa04014_AKT2_PAK6
237,hsa04014_AKT1+AKT2_FASLG+FASLG,hsa04014,AKT1;AKT2,FASLG;FASLG,hsa04014_AKT1_FASLG;hsa04014_AKT2_FASLG
238,hsa04014_AKT1+AKT1+AKT1+AKT2+AKT2+AKT2_MAPK10+MAPK8+MAPK9+MAPK10+MAPK8+MAPK9,hsa04014,AKT1;AKT1;AKT1;AKT2;AKT2;AKT2,MAPK10;MAPK8;MAPK9;MAPK10;MAPK8;MAPK9,hsa04014_AKT1_MAPK10;hsa04014_AKT1_MAPK8;hsa04014_AKT1_MAPK9;hsa04014_AKT2_MAPK10;hsa04014_AKT2_MAPK8;hsa04014_AKT2_MAPK9
239,hsa04014_AKT1+AKT1+AKT2+AKT2+AKT3+AKT3_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04014,AKT1;AKT1;AKT2;AKT2;AKT3;AKT3,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04014_AKT1_NFKB1;hsa04014_AKT1_RELA;hsa04014_AKT2_NFKB1;hsa04014_AKT2_RELA;hsa04014_AKT3_NFKB1;hsa04014_AKT3_RELA
240,hsa04014_AKT1+AKT2_RAC1+RAC1,hsa04014,AKT1;AKT2,RAC1;RAC1,hsa04014_AKT1_RAC1;hsa04014_AKT2_RAC1
241,hsa04014_AKT1+AKT2_REL+REL,hsa04014,AKT1;AKT2,REL;REL,hsa04014_AKT1_REL;hsa04014_AKT2_REL
242,hsa04014_AKT1+AKT2_RHOA+RHOA,hsa04014,AKT1;AKT2,RHOA;RHOA,hsa04014_AKT1_RHOA;hsa04014_AKT2_RHOA
243,hsa04014_BDNF+FGF1+IGF1+INS+TGFA+VEGFA+VEGFB+VEGFC+VEGFD_ABL1+ABL1+ABL1+ABL1+ABL1+ABL1+ABL1+ABL1+ABL1,hsa04014,BDNF;FGF1;IGF1;INS;TGFA;VEGFA;VEGFB;VEGFC;VEGFD,ABL1;ABL1;ABL1;ABL1;ABL1;ABL1;ABL1;ABL1;ABL1,hsa04014_BDNF_ABL1;hsa04014_FGF1_ABL1;hsa04014_IGF1_ABL1;hsa04014_INS_ABL1;hsa04014_TGFA_ABL1;hsa04014_VEGFA_ABL1;hsa04014_VEGFB_ABL1;hsa04014_VEGFC_ABL1;hsa04014_VEGFD_ABL1
244,hsa04014_BDNF+FGF1+IGF1+INS+TGFA+VEGFA+VEGFB+VEGFC+VEGFD_ELK1+ELK1+ELK1+ELK1+ELK1+ELK1+ELK1+ELK1+ELK1,hsa04014,BDNF;FGF1;IGF1;INS;TGFA;VEGFA;VEGFB;VEGFC;VEGFD,ELK1;ELK1;ELK1;ELK1;ELK1;ELK1;ELK1;ELK1;ELK1,hsa04014_BDNF_ELK1;hsa04014_FGF1_ELK1;hsa04014_IGF1_ELK1;hsa04014_INS_ELK1;hsa04014_TGFA_ELK1;hsa04014_VEGFA_ELK1;hsa04014_VEGFB_ELK1;hsa04014_VEGFC_ELK1;hsa04014_VEGFD_ELK1
245,hsa04014_BDNF+FGF1+IGF1+INS+TGFA+VEGFA+VEGFB+VEGFC+VEGFD_ETS1+ETS1+ETS1+ETS1+ETS1+ETS1+ETS1+ETS1+ETS1,hsa04014,BDNF;FGF1;IGF1;INS;TGFA;VEGFA;VEGFB;VEGFC;VEGFD,ETS1;ETS1;ETS1;ETS1;ETS1;ETS1;ETS1;ETS1;ETS1,hsa04014_BDNF_ETS1;hsa04014_FGF1_ETS1;hsa04014_IGF1_ETS1;hsa04014_INS_ETS1;hsa04014_TGFA_ETS1;hsa04014_VEGFA_ETS1;hsa04014_VEGFB_ETS1;hsa04014_VEGFC_ETS1;hsa04014_VEGFD_ETS1
246,hsa04014_CHUK+CHUK+IKBKB+IKBKB+IKBKG+IKBKG_NFKB1+RELA+NFKB1+RELA+NFKB1+RELA,hsa04014,CHUK;CHUK;IKBKB;IKBKB;IKBKG;IKBKG,NFKB1;RELA;NFKB1;RELA;NFKB1;RELA,hsa04014_CHUK_NFKB1;hsa04014_CHUK_RELA;hsa04014_IKBKB_NFKB1;hsa04014_IKBKB_RELA;hsa04014_IKBKG_NFKB1;hsa04014_IKBKG_RELA
247,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_ABL1+ABL1+ABL1+ABL1+ABL1,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,ABL1;ABL1;ABL1;ABL1;ABL1,hsa04014_FGFR4_ABL1;hsa04014_FLT4_ABL1;hsa04014_MET_ABL1;hsa04014_NTRK1_ABL1;hsa04014_PDGFRA_ABL1
248,hsa04014_FGFR4+FLT4+MET+NTRK1+PDGFRA_AFDN+AFDN+AFDN+AFDN+AFDN,hsa04014,FGFR4;FLT4;MET;NTRK1;PDGFRA,AFDN;AFDN;AFDN;AFDN;AFDN,hsa04014_FGFR4_AFDN;hsa04014_FLT4_AFDN;hsa04014_MET_AFDN;hsa04014_NTRK1_AFDN;hsa04014_PDGFRA_AFDN
