,BlockName,Pathway,Sources,Targets,SubpathwayBlocks
105,hsa04010_BRAF_MYC,hsa04010,BRAF,MYC,hsa04010_BRAF_MYC
106,hsa04010_CACNA1A+CACNA1H+CACNA2D4+CACNB1+CACNB3+CACNB4+CACNG3_MAPT+MAPT+MAPT+MAPT+MAPT+MAPT+MAPT,hsa04010,CACNA1A;CACNA1H;CACNA2D4;CACNB1;CACNB3;CACNB4;CACNG3,MAPT;MAPT;MAPT;MAPT;MAPT;MAPT;MAPT,hsa04010_CACNA1A_MAPT;hsa04010_CACNA1H_MAPT;hsa04010_CACNA2D4_MAPT;hsa04010_CACNB1_MAPT;hsa04010_CACNB3_MAPT;hsa04010_CACNB4_MAPT;hsa04010_CACNG3_MAPT
107,hsa04010_CACNA1A+CACNA1H+CACNA2D4+CACNB3+CACNB4_MYC+MYC+MYC+MYC+MYC,hsa04010,CACNA1A;CACNA1H;CACNA2D4;CACNB3;CACNB4,MYC;MYC;MYC;MYC;MYC,hsa04010_CACNA1A_MYC;hsa04010_CACNA1H_MYC;hsa04010_CACNA2D4_MYC;hsa04010_CACNB3_MYC;hsa04010_CACNB4_MYC
108,hsa04010_CASP3_ATF4,hsa04010,CASP3,ATF4,hsa04010_CASP3_ATF4
109,hsa04010_CASP3_ELK1,hsa04010,CASP3,ELK1,hsa04010_CASP3_ELK1
110,hsa04010_CASP3+CASP3_FOS+JUN,hsa04010,CASP3;CASP3,FOS;JUN,hsa04010_CASP3_FOS;hsa04010_CASP3_JUN
111,hsa04010_CASP3_JUND,hsa04010,CASP3,JUND,hsa04010_CASP3_JUND
112,hsa04010_CASP3_MAPT,hsa04010,CASP3,MAPT,hsa04010_CASP3_MAPT
113,hsa04010_CASP3_MYC,hsa04010,CASP3,MYC,hsa04010_CASP3_MYC
114,hsa04010_CASP3_NFATC1,hsa04010,CASP3,NFATC1,hsa04010_CASP3_NFATC1
115,hsa04010_CASP3+CASP3+CASP3_NFKB1+NFKB2+RELA,hsa04010,CASP3;CASP3;CASP3,NFKB1;NFKB2;RELA,hsa04010_CASP3_NFKB1;hsa04010_CASP3_NFKB2;hsa04010_CASP3_RELA
116,hsa04010_CASP3_TP53,hsa04010,CASP3,TP53,hsa04010_CASP3_TP53
117,hsa04010_CDC42+RAC1+RAC2+RAC3_MAPT+MAPT+MAPT+MAPT,hsa04010,CDC42;RAC1;RAC2;RAC3,MAPT;MAPT;MAPT;MAPT,hsa04010_CDC42_MAPT;hsa04010_RAC1_MAPT;hsa04010_RAC2_MAPT;hsa04010_RAC3_MAPT
118,hsa04010_CDC42+RAC1+RAC2+RAC3_MYC+MYC+MYC+MYC,hsa04010,CDC42;RAC1;RAC2;RAC3,MYC;MYC;MYC;MYC,hsa04010_CDC42_MYC;hsa04010_RAC1_MYC;hsa04010_RAC2_MYC;hsa04010_RAC3_MYC
119,hsa04010_CHUK+CHUK+CHUK+IKBKB+IKBKB+IKBKB+IKBKB+IKBKG+IKBKG+IKBKG_NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA+RELB+NFKB1+NFKB2+RELA,hsa04010,CHUK;CHUK;CHUK;IKBKB;IKBKB;IKBKB;IKBKB;IKBKG;IKBKG;IKBKG,NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA;RELB;NFKB1;NFKB2;RELA,hsa04010_CHUK_NFKB1;hsa04010_CHUK_NFKB2;hsa04010_CHUK_RELA;hsa04010_IKBKB_NFKB1;hsa04010_IKBKB_NFKB2;hsa04010_IKBKB_RELA;hsa04010_IKBKB_RELB;hsa04010_IKBKG_NFKB1;hsa04010_IKBKG_NFKB2;hsa04010_IKBKG_RELA
120,hsa04010_DUSP10+DUSP16+DUSP1+DUSP2+DUSP4+DUSP5+DUSP6+DUSP7_MAPT+MAPT+MAPT+MAPT+MAPT+MAPT+MAPT+MAPT,hsa04010,DUSP10;DUSP16;DUSP1;DUSP2;DUSP4;DUSP5;DUSP6;DUSP7,MAPT;MAPT;MAPT;MAPT;MAPT;MAPT;MAPT;MAPT,hsa04010_DUSP10_MAPT;hsa04010_DUSP16_MAPT;hsa04010_DUSP1_MAPT;hsa04010_DUSP2_MAPT;hsa04010_DUSP4_MAPT;hsa04010_DUSP5_MAPT;hsa04010_DUSP6_MAPT;hsa04010_DUSP7_MAPT
121,hsa04010_DUSP10+DUSP16+DUSP1+DUSP2+DUSP4+DUSP5+DUSP6+DUSP7_MYC+MYC+MYC+MYC+MYC+MYC+MYC+MYC,hsa04010,DUSP10;DUSP16;DUSP1;DUSP2;DUSP4;DUSP5;DUSP6;DUSP7,MYC;MYC;MYC;MYC;MYC;MYC;MYC;MYC,hsa04010_DUSP10_MYC;hsa04010_DUSP16_MYC;hsa04010_DUSP1_MYC;hsa04010_DUSP2_MYC;hsa04010_DUSP4_MYC;hsa04010_DUSP5_MYC;hsa04010_DUSP6_MYC;hsa04010_DUSP7_MYC
122,hsa04010_ELK1_FOS,hsa04010,ELK1,FOS,hsa04010_ELK1_FOS
123,hsa04010_FASLG_ATF4,hsa04010,FASLG,ATF4,hsa04010_FASLG_ATF4
124,hsa04010_FASLG_ELK1,hsa04010,FASLG,ELK1,hsa04010_FASLG_ELK1
125,hsa04010_FASLG_FOS,hsa04010,FASLG,FOS,hsa04010_FASLG_FOS
126,hsa04010_FASLG_MAX,hsa04010,FASLG,MAX,hsa04010_FASLG_MAX
127,hsa04010_FASLG_TP53,hsa04010,FASLG,TP53,hsa04010_FASLG_TP53
128,hsa04010_FAS_ATF4,hsa04010,FAS,ATF4,hsa04010_FAS_ATF4
129,hsa04010_FAS_ELK1,hsa04010,FAS,ELK1,hsa04010_FAS_ELK1
130,hsa04010_FAS_FOS,hsa04010,FAS,FOS,hsa04010_FAS_FOS
131,hsa04010_FAS_MAX,hsa04010,FAS,MAX,hsa04010_FAS_MAX
132,hsa04010_FAS_TP53,hsa04010,FAS,TP53,hsa04010_FAS_TP53
133,hsa04010_GADD45A+GADD45B+GADD45G_ATF4+ATF4+ATF4,hsa04010,GADD45A;GADD45B;GADD45G,ATF4;ATF4;ATF4,hsa04010_GADD45A_ATF4;hsa04010_GADD45B_ATF4;hsa04010_GADD45G_ATF4
134,hsa04010_GADD45A+GADD45B+GADD45G_ELK1+ELK1+ELK1,hsa04010,GADD45A;GADD45B;GADD45G,ELK1;ELK1;ELK1,hsa04010_GADD45A_ELK1;hsa04010_GADD45B_ELK1;hsa04010_GADD45G_ELK1
135,hsa04010_GADD45A+GADD45B+GADD45G_FOS+FOS+FOS,hsa04010,GADD45A;GADD45B;GADD45G,FOS;FOS;FOS,hsa04010_GADD45A_FOS;hsa04010_GADD45B_FOS;hsa04010_GADD45G_FOS
136,hsa04010_GADD45A+GADD45B+GADD45G_MAX+MAX+MAX,hsa04010,GADD45A;GADD45B;GADD45G,MAX;MAX;MAX,hsa04010_GADD45A_MAX;hsa04010_GADD45B_MAX;hsa04010_GADD45G_MAX
137,hsa04010_GADD45A+GADD45B+GADD45G_TP53+TP53+TP53,hsa04010,GADD45A;GADD45B;GADD45G,TP53;TP53;TP53,hsa04010_GADD45A_TP53;hsa04010_GADD45B_TP53;hsa04010_GADD45G_TP53
138,hsa04010_GNA12_MAPT,hsa04010,GNA12,MAPT,hsa04010_GNA12_MAPT
139,hsa04010_GNA12_MYC,hsa04010,GNA12,MYC,hsa04010_GNA12_MYC
140,hsa04010_GRB2+GRB2+GRB2_EGFR+ERBB2+FGFR4,hsa04010,GRB2;GRB2;GRB2,EGFR;ERBB2;FGFR4,hsa04010_GRB2_EGFR;hsa04010_GRB2_ERBB2;hsa04010_GRB2_FGFR4
141,hsa04010_HRAS+HRAS+KRAS+KRAS_ARRB1+ARRB2+ARRB1+ARRB2,hsa04010,HRAS;HRAS;KRAS;KRAS,ARRB1;ARRB2;ARRB1;ARRB2,hsa04010_HRAS_ARRB1;hsa04010_HRAS_ARRB2;hsa04010_KRAS_ARRB1;hsa04010_KRAS_ARRB2
142,hsa04010_HRAS+KRAS_ATF4+ATF4,hsa04010,HRAS;KRAS,ATF4;ATF4,hsa04010_HRAS_ATF4;hsa04010_KRAS_ATF4
143,hsa04010_HRAS+HRAS+KRAS+KRAS_CRK+CRKL+CRK+CRKL,hsa04010,HRAS;HRAS;KRAS;KRAS,CRK;CRKL;CRK;CRKL,hsa04010_HRAS_CRK;hsa04010_HRAS_CRKL;hsa04010_KRAS_CRK;hsa04010_KRAS_CRKL
144,hsa04010_HRAS+KRAS_ELK1+ELK1,hsa04010,HRAS;KRAS,ELK1;ELK1,hsa04010_HRAS_ELK1;hsa04010_KRAS_ELK1
145,hsa04010_HRAS+KRAS_ELK4+ELK4,hsa04010,HRAS;KRAS,ELK4;ELK4,hsa04010_HRAS_ELK4;hsa04010_KRAS_ELK4
146,hsa04010_HRAS+HRAS+HRAS+KRAS+KRAS+KRAS_FLNA+FLNB+FLNC+FLNA+FLNB+FLNC,hsa04010,HRAS;HRAS;HRAS;KRAS;KRAS;KRAS,FLNA;FLNB;FLNC;FLNA;FLNB;FLNC,hsa04010_HRAS_FLNA;hsa04010_HRAS_FLNB;hsa04010_HRAS_FLNC;hsa04010_KRAS_FLNA;hsa04010_KRAS_FLNB;hsa04010_KRAS_FLNC
147,hsa04010_HRAS+HRAS+KRAS+KRAS_FOS+JUN+FOS+JUN,hsa04010,HRAS;HRAS;KRAS;KRAS,FOS;JUN;FOS;JUN,hsa04010_HRAS_FOS;hsa04010_HRAS_JUN;hsa04010_KRAS_FOS;hsa04010_KRAS_JUN
148,hsa04010_HRAS+KRAS_JUND+JUND,hsa04010,HRAS;KRAS,JUND;JUND,hsa04010_HRAS_JUND;hsa04010_KRAS_JUND
149,hsa04010_HRAS+KRAS+NRAS+RRAS_MAPT+MAPT+MAPT+MAPT,hsa04010,HRAS;KRAS;NRAS;RRAS,MAPT;MAPT;MAPT;MAPT,hsa04010_HRAS_MAPT;hsa04010_KRAS_MAPT;hsa04010_NRAS_MAPT;hsa04010_RRAS_MAPT
150,hsa04010_HRAS+KRAS+NRAS+RRAS_MYC+MYC+MYC+MYC,hsa04010,HRAS;KRAS;NRAS;RRAS,MYC;MYC;MYC;MYC,hsa04010_HRAS_MYC;hsa04010_KRAS_MYC;hsa04010_NRAS_MYC;hsa04010_RRAS_MYC
151,hsa04010_HRAS+KRAS_NFATC1+NFATC1,hsa04010,HRAS;KRAS,NFATC1;NFATC1,hsa04010_HRAS_NFATC1;hsa04010_KRAS_NFATC1
152,hsa04010_HRAS+KRAS_NFATC3+NFATC3,hsa04010,HRAS;KRAS,NFATC3;NFATC3,hsa04010_HRAS_NFATC3;hsa04010_KRAS_NFATC3
153,hsa04010_HRAS+HRAS+HRAS+HRAS+KRAS+KRAS+KRAS+KRAS_NFKB1+NFKB2+RELA+RELB+NFKB1+NFKB2+RELA+RELB,hsa04010,HRAS;HRAS;HRAS;HRAS;KRAS;KRAS;KRAS;KRAS,NFKB1;NFKB2;RELA;RELB;NFKB1;NFKB2;RELA;RELB,hsa04010_HRAS_NFKB1;hsa04010_HRAS_NFKB2;hsa04010_HRAS_RELA;hsa04010_HRAS_RELB;hsa04010_KRAS_NFKB1;hsa04010_KRAS_NFKB2;hsa04010_KRAS_RELA;hsa04010_KRAS_RELB
154,hsa04010_HRAS+KRAS_TP53+TP53,hsa04010,HRAS;KRAS,TP53;TP53,hsa04010_HRAS_TP53;hsa04010_KRAS_TP53
155,hsa04010_HSPA1A+HSPA1B+HSPA6+HSPA8_MAPT+MAPT+MAPT+MAPT,hsa04010,HSPA1A;HSPA1B;HSPA6;HSPA8,MAPT;MAPT;MAPT;MAPT,hsa04010_HSPA1A_MAPT;hsa04010_HSPA1B_MAPT;hsa04010_HSPA6_MAPT;hsa04010_HSPA8_MAPT
156,hsa04010_HSPA1A+HSPA1B+HSPA6+HSPA8_MYC+MYC+MYC+MYC,hsa04010,HSPA1A;HSPA1B;HSPA6;HSPA8,MYC;MYC;MYC;MYC,hsa04010_HSPA1A_MYC;hsa04010_HSPA1B_MYC;hsa04010_HSPA6_MYC;hsa04010_HSPA8_MYC
157,hsa04010_IL1B_ATF4,hsa04010,IL1B,ATF4,hsa04010_IL1B_ATF4
158,hsa04010_IL1B_ELK1,hsa04010,IL1B,ELK1,hsa04010_IL1B_ELK1
159,hsa04010_IL1B_FOS,hsa04010,IL1B,FOS,hsa04010_IL1B_FOS
160,hsa04010_IL1B_MAX,hsa04010,IL1B,MAX,hsa04010_IL1B_MAX
161,hsa04010_IL1B+IL1B+IL1B_NFKB1+NFKB2+RELA,hsa04010,IL1B;IL1B;IL1B,NFKB1;NFKB2;RELA,hsa04010_IL1B_NFKB1;hsa04010_IL1B_NFKB2;hsa04010_IL1B_RELA
162,hsa04010_IL1B_TP53,hsa04010,IL1B,TP53,hsa04010_IL1B_TP53
163,hsa04010_LAMTOR3_MAPT,hsa04010,LAMTOR3,MAPT,hsa04010_LAMTOR3_MAPT
164,hsa04010_LAMTOR3_MYC,hsa04010,LAMTOR3,MYC,hsa04010_LAMTOR3_MYC
165,hsa04010_MAP2K1_ATF4,hsa04010,MAP2K1,ATF4,hsa04010_MAP2K1_ATF4
166,hsa04010_MAP2K1_ELK1,hsa04010,MAP2K1,ELK1,hsa04010_MAP2K1_ELK1
167,hsa04010_MAP2K1_ELK4,hsa04010,MAP2K1,ELK4,hsa04010_MAP2K1_ELK4
168,hsa04010_MAP2K1_FOS,hsa04010,MAP2K1,FOS,hsa04010_MAP2K1_FOS
169,hsa04010_MAP2K1_MAPT,hsa04010,MAP2K1,MAPT,hsa04010_MAP2K1_MAPT
170,hsa04010_MAP2K1_MYC,hsa04010,MAP2K1,MYC,hsa04010_MAP2K1_MYC
171,hsa04010_MAP2K2_ATF4,hsa04010,MAP2K2,ATF4,hsa04010_MAP2K2_ATF4
172,hsa04010_MAP2K2_ELK1,hsa04010,MAP2K2,ELK1,hsa04010_MAP2K2_ELK1
173,hsa04010_MAP2K2_ELK4,hsa04010,MAP2K2,ELK4,hsa04010_MAP2K2_ELK4
174,hsa04010_MAP2K2_FOS,hsa04010,MAP2K2,FOS,hsa04010_MAP2K2_FOS
175,hsa04010_MAP2K2_MAPT,hsa04010,MAP2K2,MAPT,hsa04010_MAP2K2_MAPT
176,hsa04010_MAP2K2_MYC,hsa04010,MAP2K2,MYC,hsa04010_MAP2K2_MYC
177,hsa04010_MAP2K4+MAP2K4_ARRB1+ARRB2,hsa04010,MAP2K4;MAP2K4,ARRB1;ARRB2,hsa04010_MAP2K4_ARRB1;hsa04010_MAP2K4_ARRB2
178,hsa04010_MAP2K4_ATF4,hsa04010,MAP2K4,ATF4,hsa04010_MAP2K4_ATF4
179,hsa04010_MAP2K4+MAP2K4_CRK+CRKL,hsa04010,MAP2K4;MAP2K4,CRK;CRKL,hsa04010_MAP2K4_CRK;hsa04010_MAP2K4_CRKL
180,hsa04010_MAP2K4_ELK1,hsa04010,MAP2K4,ELK1,hsa04010_MAP2K4_ELK1
181,hsa04010_MAP2K4_ELK4,hsa04010,MAP2K4,ELK4,hsa04010_MAP2K4_ELK4
182,hsa04010_MAP2K4+MAP2K4+MAP2K4_FLNA+FLNB+FLNC,hsa04010,MAP2K4;MAP2K4;MAP2K4,FLNA;FLNB;FLNC,hsa04010_MAP2K4_FLNA;hsa04010_MAP2K4_FLNB;hsa04010_MAP2K4_FLNC
183,hsa04010_MAP2K4+MAP2K4_FOS+JUN,hsa04010,MAP2K4;MAP2K4,FOS;JUN,hsa04010_MAP2K4_FOS;hsa04010_MAP2K4_JUN
184,hsa04010_MAP2K4_JUND,hsa04010,MAP2K4,JUND,hsa04010_MAP2K4_JUND
185,hsa04010_MAP2K4_MAPT,hsa04010,MAP2K4,MAPT,hsa04010_MAP2K4_MAPT
186,hsa04010_MAP2K4_MYC,hsa04010,MAP2K4,MYC,hsa04010_MAP2K4_MYC
187,hsa04010_MAP2K4_NFATC1,hsa04010,MAP2K4,NFATC1,hsa04010_MAP2K4_NFATC1
188,hsa04010_MAP2K4_NFATC3,hsa04010,MAP2K4,NFATC3,hsa04010_MAP2K4_NFATC3
189,hsa04010_MAP2K4+MAP2K4+MAP2K4+MAP2K4_NFKB1+NFKB2+RELA+RELB,hsa04010,MAP2K4;MAP2K4;MAP2K4;MAP2K4,NFKB1;NFKB2;RELA;RELB,hsa04010_MAP2K4_NFKB1;hsa04010_MAP2K4_NFKB2;hsa04010_MAP2K4_RELA;hsa04010_MAP2K4_RELB
190,hsa04010_MAP2K4_TP53,hsa04010,MAP2K4,TP53,hsa04010_MAP2K4_TP53
191,hsa04010_MAP2K7_MAPT,hsa04010,MAP2K7,MAPT,hsa04010_MAP2K7_MAPT
192,hsa04010_MAP2K7_MYC,hsa04010,MAP2K7,MYC,hsa04010_MAP2K7_MYC
193,hsa04010_MAP3K11_MAPT,hsa04010,MAP3K11,MAPT,hsa04010_MAP3K11_MAPT
194,hsa04010_MAP3K11_MYC,hsa04010,MAP3K11,MYC,hsa04010_MAP3K11_MYC
195,hsa04010_MAP3K12_MAPT,hsa04010,MAP3K12,MAPT,hsa04010_MAP3K12_MAPT
196,hsa04010_MAP3K12_MYC,hsa04010,MAP3K12,MYC,hsa04010_MAP3K12_MYC
197,hsa04010_MAP3K13+MAP3K13_ARRB1+ARRB2,hsa04010,MAP3K13;MAP3K13,ARRB1;ARRB2,hsa04010_MAP3K13_ARRB1;hsa04010_MAP3K13_ARRB2
198,hsa04010_MAP3K13_ATF4,hsa04010,MAP3K13,ATF4,hsa04010_MAP3K13_ATF4
199,hsa04010_MAP3K13+MAP3K13_CRK+CRKL,hsa04010,MAP3K13;MAP3K13,CRK;CRKL,hsa04010_MAP3K13_CRK;hsa04010_MAP3K13_CRKL
200,hsa04010_MAP3K13_ELK1,hsa04010,MAP3K13,ELK1,hsa04010_MAP3K13_ELK1
201,hsa04010_MAP3K13_ELK4,hsa04010,MAP3K13,ELK4,hsa04010_MAP3K13_ELK4
202,hsa04010_MAP3K13+MAP3K13+MAP3K13_FLNA+FLNB+FLNC,hsa04010,MAP3K13;MAP3K13;MAP3K13,FLNA;FLNB;FLNC,hsa04010_MAP3K13_FLNA;hsa04010_MAP3K13_FLNB;hsa04010_MAP3K13_FLNC
203,hsa04010_MAP3K13+MAP3K13_FOS+JUN,hsa04010,MAP3K13;MAP3K13,FOS;JUN,hsa04010_MAP3K13_FOS;hsa04010_MAP3K13_JUN
204,hsa04010_MAP3K13_JUND,hsa04010,MAP3K13,JUND,hsa04010_MAP3K13_JUND
205,hsa04010_MAP3K13_MAPT,hsa04010,MAP3K13,MAPT,hsa04010_MAP3K13_MAPT
206,hsa04010_MAP3K13_MYC,hsa04010,MAP3K13,MYC,hsa04010_MAP3K13_MYC
207,hsa04010_MAP3K13_NFATC1,hsa04010,MAP3K13,NFATC1,hsa04010_MAP3K13_NFATC1
208,hsa04010_MAP3K13_NFATC3,hsa04010,MAP3K13,NFATC3,hsa04010_MAP3K13_NFATC3
209,hsa04010_MAP3K13+MAP3K13+MAP3K13+MAP3K13_NFKB1+NFKB2+RELA+RELB,hsa04010,MAP3K13;MAP3K13;MAP3K13;MAP3K13,NFKB1;NFKB2;RELA;RELB,hsa04010_MAP3K13_NFKB1;hsa04010_MAP3K13_NFKB2;hsa04010_MAP3K13_RELA;hsa04010_MAP3K13_RELB
210,hsa04010_MAP3K13_TP53,hsa04010,MAP3K13,TP53,hsa04010_MAP3K13_TP53
211,hsa04010_MAP3K1+MAP3K1_ARRB1+ARRB2,hsa04010,MAP3K1;MAP3K1,ARRB1;ARRB2,hsa04010_MAP3K1_ARRB1;hsa04010_MAP3K1_ARRB2
212,hsa04010_MAP3K1_ATF4,hsa04010,MAP3K1,ATF4,hsa04010_MAP3K1_ATF4
213,hsa04010_MAP3K1+MAP3K1_CRK+CRKL,hsa04010,MAP3K1;MAP3K1,CRK;CRKL,hsa04010_MAP3K1_CRK;hsa04010_MAP3K1_CRKL
214,hsa04010_MAP3K1_ELK1,hsa04010,MAP3K1,ELK1,hsa04010_MAP3K1_ELK1
215,hsa04010_MAP3K1_ELK4,hsa04010,MAP3K1,ELK4,hsa04010_MAP3K1_ELK4
216,hsa04010_MAP3K1+MAP3K1+MAP3K1_FLNA+FLNB+FLNC,hsa04010,MAP3K1;MAP3K1;MAP3K1,FLNA;FLNB;FLNC,hsa04010_MAP3K1_FLNA;hsa04010_MAP3K1_FLNB;hsa04010_MAP3K1_FLNC
217,hsa04010_MAP3K1+MAP3K1_FOS+JUN,hsa04010,MAP3K1;MAP3K1,FOS;JUN,hsa04010_MAP3K1_FOS;hsa04010_MAP3K1_JUN
218,hsa04010_MAP3K1_JUND,hsa04010,MAP3K1,JUND,hsa04010_MAP3K1_JUND
219,hsa04010_MAP3K1_MAPT,hsa04010,MAP3K1,MAPT,hsa04010_MAP3K1_MAPT
220,hsa04010_MAP3K1_MYC,hsa04010,MAP3K1,MYC,hsa04010_MAP3K1_MYC
221,hsa04010_MAP3K1_NFATC1,hsa04010,MAP3K1,NFATC1,hsa04010_MAP3K1_NFATC1
222,hsa04010_MAP3K1_NFATC3,hsa04010,MAP3K1,NFATC3,hsa04010_MAP3K1_NFATC3
223,hsa04010_MAP3K1+MAP3K1+MAP3K1+MAP3K1_NFKB1+NFKB2+RELA+RELB,hsa04010,MAP3K1;MAP3K1;MAP3K1;MAP3K1,NFKB1;NFKB2;RELA;RELB,hsa04010_MAP3K1_NFKB1;hsa04010_MAP3K1_NFKB2;hsa04010_MAP3K1_RELA;hsa04010_MAP3K1_RELB
224,hsa04010_MAP3K1_TP53,hsa04010,MAP3K1,TP53,hsa04010_MAP3K1_TP53
225,hsa04010_MAP3K8_MAPT,hsa04010,MAP3K8,MAPT,hsa04010_MAP3K8_MAPT
226,hsa04010_MAP3K8_MYC,hsa04010,MAP3K8,MYC,hsa04010_MAP3K8_MYC
227,hsa04010_MAP4K4_MAPT,hsa04010,MAP4K4,MAPT,hsa04010_MAP4K4_MAPT
228,hsa04010_MAP4K4_MYC,hsa04010,MAP4K4,MYC,hsa04010_MAP4K4_MYC
229,hsa04010_MAPK10+MAPK8+MAPK9_ATF4+ATF4+ATF4,hsa04010,MAPK10;MAPK8;MAPK9,ATF4;ATF4;ATF4,hsa04010_MAPK10_ATF4;hsa04010_MAPK8_ATF4;hsa04010_MAPK9_ATF4
230,hsa04010_MAPK10+MAPK8+MAPK9_ELK1+ELK1+ELK1,hsa04010,MAPK10;MAPK8;MAPK9,ELK1;ELK1;ELK1,hsa04010_MAPK10_ELK1;hsa04010_MAPK8_ELK1;hsa04010_MAPK9_ELK1
231,hsa04010_MAPK10+MAPK10+MAPK8+MAPK8+MAPK9+MAPK9_FOS+JUN+FOS+JUN+FOS+JUN,hsa04010,MAPK10;MAPK10;MAPK8;MAPK8;MAPK9;MAPK9,FOS;JUN;FOS;JUN;FOS;JUN,hsa04010_MAPK10_FOS;hsa04010_MAPK10_JUN;hsa04010_MAPK8_FOS;hsa04010_MAPK8_JUN;hsa04010_MAPK9_FOS;hsa04010_MAPK9_JUN
232,hsa04010_MAPK10+MAPK8+MAPK9_JUND+JUND+JUND,hsa04010,MAPK10;MAPK8;MAPK9,JUND;JUND;JUND,hsa04010_MAPK10_JUND;hsa04010_MAPK8_JUND;hsa04010_MAPK9_JUND
233,hsa04010_MAPK10+MAPK8+MAPK9_MAPT+MAPT+MAPT,hsa04010,MAPK10;MAPK8;MAPK9,MAPT;MAPT;MAPT,hsa04010_MAPK10_MAPT;hsa04010_MAPK8_MAPT;hsa04010_MAPK9_MAPT
234,hsa04010_MAPK10+MAPK8+MAPK9_MYC+MYC+MYC,hsa04010,MAPK10;MAPK8;MAPK9,MYC;MYC;MYC,hsa04010_MAPK10_MYC;hsa04010_MAPK8_MYC;hsa04010_MAPK9_MYC
235,hsa04010_MAPK10+MAPK8+MAPK9_NFATC1+NFATC1+NFATC1,hsa04010,MAPK10;MAPK8;MAPK9,NFATC1;NFATC1;NFATC1,hsa04010_MAPK10_NFATC1;hsa04010_MAPK8_NFATC1;hsa04010_MAPK9_NFATC1
236,hsa04010_MAPK10+MAPK10+MAPK10+MAPK8+MAPK8+MAPK8+MAPK9+MAPK9+MAPK9_NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA+NFKB1+NFKB2+RELA,hsa04010,MAPK10;MAPK10;MAPK10;MAPK8;MAPK8;MAPK8;MAPK9;MAPK9;MAPK9,NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA;NFKB1;NFKB2;RELA,hsa04010_MAPK10_NFKB1;hsa04010_MAPK10_NFKB2;hsa04010_MAPK10_RELA;hsa04010_MAPK8_NFKB1;hsa04010_MAPK8_NFKB2;hsa04010_MAPK8_RELA;hsa04010_MAPK9_NFKB1;hsa04010_MAPK9_NFKB2;hsa04010_MAPK9_RELA
237,hsa04010_MAPK10+MAPK8+MAPK9_TP53+TP53+TP53,hsa04010,MAPK10;MAPK8;MAPK9,TP53;TP53;TP53,hsa04010_MAPK10_TP53;hsa04010_MAPK8_TP53;hsa04010_MAPK9_TP53
238,hsa04010_MAPK11+MAPK12+MAPK13+MAPK14_ATF4+ATF4+ATF4+ATF4,hsa04010,MAPK11;MAPK12;MAPK13;MAPK14,ATF4;ATF4;ATF4;ATF4,hsa04010_MAPK11_ATF4;hsa04010_MAPK12_ATF4;hsa04010_MAPK13_ATF4;hsa04010_MAPK14_ATF4
239,hsa04010_MAPK11+MAPK12+MAPK13+MAPK14_ELK1+ELK1+ELK1+ELK1,hsa04010,MAPK11;MAPK12;MAPK13;MAPK14,ELK1;ELK1;ELK1;ELK1,hsa04010_MAPK11_ELK1;hsa04010_MAPK12_ELK1;hsa04010_MAPK13_ELK1;hsa04010_MAPK14_ELK1
240,hsa04010_MAPK11+MAPK12+MAPK13+MAPK14_FOS+FOS+FOS+FOS,hsa04010,MAPK11;MAPK12;MAPK13;MAPK14,FOS;FOS;FOS;FOS,hsa04010_MAPK11_FOS;hsa04010_MAPK12_FOS;hsa04010_MAPK13_FOS;hsa04010_MAPK14_FOS
241,hsa04010_MAPK11+MAPK12+MAPK13+MAPK14_MAX+MAX+MAX+MAX,hsa04010,MAPK11;MAPK12;MAPK13;MAPK14,MAX;MAX;MAX;MAX,hsa04010_MAPK11_MAX;hsa04010_MAPK12_MAX;hsa04010_MAPK13_MAX;hsa04010_MAPK14_MAX
242,hsa04010_MAPK11+MAPK12+MAPK13+MAPK14_TP53+TP53+TP53+TP53,hsa04010,MAPK11;MAPK12;MAPK13;MAPK14,TP53;TP53;TP53;TP53,hsa04010_MAPK11_TP53;hsa04010_MAPK12_TP53;hsa04010_MAPK13_TP53;hsa04010_MAPK14_TP53
243,hsa04010_MAPK1+MAPK3_ATF4+ATF4,hsa04010,MAPK1;MAPK3,ATF4;ATF4,hsa04010_MAPK1_ATF4;hsa04010_MAPK3_ATF4
244,hsa04010_MAPK1+MAPK3_ELK1+ELK1,hsa04010,MAPK1;MAPK3,ELK1;ELK1,hsa04010_MAPK1_ELK1;hsa04010_MAPK3_ELK1
245,hsa04010_MAPK1+MAPK3_FOS+FOS,hsa04010,MAPK1;MAPK3,FOS;FOS,hsa04010_MAPK1_FOS;hsa04010_MAPK3_FOS
246,hsa04010_MAPK1+MAPK3_MAPT+MAPT,hsa04010,MAPK1;MAPK3,MAPT;MAPT,hsa04010_MAPK1_MAPT;hsa04010_MAPK3_MAPT
247,hsa04010_MAPK1+MAPK3_MYC+MYC,hsa04010,MAPK1;MAPK3,MYC;MYC,hsa04010_MAPK1_MYC;hsa04010_MAPK3_MYC
248,hsa04010_MAPK8IP3_MAPT,hsa04010,MAPK8IP3,MAPT,hsa04010_MAPK8IP3_MAPT
249,hsa04010_MAPK8IP3_MYC,hsa04010,MAPK8IP3,MYC,hsa04010_MAPK8IP3_MYC
